0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0.07195512,0.06345959,0.111629516,0.10276683,0.07635193,0.08290981,0.118245535,0.0812718,0.14320959,0.102641664,0.108087175,0.115564026,0.20221992,0.098072425,0.06373848,0.04209648,0.06651509,0.084780805,0.15356146,0.12396943,0.09046225,0.074196,0.07728519,0.07886277,0.15661918,0.03711673,0.026021926,0.07307322,0.036878627,0.072514795,0.12095928,0.080818206,0.2182497,0.14155959,0.1864029,0.06833119,0.08751685,0.07297921,0.08567878,0.0029299231,0.114690185,0.08049737,0.10804525,0.073591165,0.21645612,0.12944236,0.070655726,0.2296738,0.211595,0.0613337,0.10930316,0.13390785,0.12911256,0.1055168,0.14504747,0.11552356,0.07164655,0.16111097,0.14562717,0.13386056,0.13367765,0.111421734,0.117608875,0.06454554,0.1057793,0.12252046,0.08748657,0.078317344,0.15006031,0.14743629,0.14822438,0.15824658,0.1660552,0.1433796,0.16080526,0.14771372,0.1463738,0.16800296,0.105584435,0.15355326,0.16439731,0.17274863,0.17608237,0.1556873
0.047778632,0.055533998,0.07820325,0.06508849,0.07082216,0.056971986,0.061866675,0.06603986,0.06420614,0.06675771,0.070077896,0.05201896,0.05312213,0.06716269,0.061674844,0.07550791,0.046917386,0.053241227,0.06626609,0.06807334,0.06595932,0.06898658,0.05807642,0.051920876,0.06785191,0.06917578,0.0747342,0.050032448,0.0647148,0.08412985,0.08525829,0.06232428,0.07854391,0.0756909,0.076383166,0.06020999,0.06391715,0.08285491,0.10257352,0.07592438,0.074035734,0.07107004,0.0973379,0.075171284,0.08234533,0.10214644,0.08371314,0.08427938,0.12689595,0.13808475,0.06999982,0.14063716,0.10577834,0.16871698,0.10450952,0.1356349,0.12817709,0.07697429,0.12701258,0.12143758,0.1275968,0.09952185,0.11608699,0.09947667,0.12160416,0.11048028,0.18469733,0.115276955,0.12197268,0.13970838,0.124083,0.15687951,0.095557354,0.08118624,0.120236404,0.13563523,0.11793323,0.11073777,0.124777965,0.11538429,0.09433516,0.14118902,0.16664024,0.103141844
0.061205614,0.06208138,0.06034235,0.09401951,0.06492987,0.06334741,0.05401002,0.06947928,0.077857845,0.08013911,0.07152229,0.06706925,0.066240676,0.04954646,0.07078822,0.072701134,0.072234385,0.07597135,0.09099617,0.0882333,0.081823915,0.09314901,0.07127934,0.059771195,0.05802394,0.0955156,0.084233046,0.0757511,0.08235065,0.10374389,0.08521393,0.07983601,0.07812947,0.08038298,0.095974945,0.070902765,0.09092046,0.07752947,0.08380526,0.08340185,0.074782625,0.04897695,0.07280905,0.09957332,0.10139673,0.08547284,0.08620081,0.0884005,0.10994418,0.12373192,0.118063785,0.098328285,0.059219368,0.1021287,0.12373435,0.22931488,0.08982132,0.07334529,0.118912905,0.121517494,0.118562385,0.12326204,0.076975785,0.08490869,0.09774184,0.13126016,0.07842628,0.15427005,0.15297653,0.11438029,0.11304998,0.084313825,0.12028645,0.13088103,0.09990324,0.12690628,0.13640042,0.10361229,0.12864865,0.11856291,0.11839431,0.10153841,0.13341163,0.13101837
0.098762095,0.10935349,0.1080086,0.11214133,0.11806123,0.11494159,0.1231598,0.10571204,0.10073547,0.09112532,0.09344002,0.106059134,0.095489,0.0916711,0.08218698,0.11760729,0.10941158,0.11120028,0.12295778,0.12573269,0.11165784,0.10970963,0.112818405,0.11379007,0.1251851,0.112171136,0.13350882,0.13137943,0.13456589,0.12859833,0.15389982,0.13698822,0.12731433,0.14554764,0.13446485,0.16416678,0.19990954,0.15569738,0.1582272,0.137697,0.17231372,0.18666118,0.15101008,0.13863496,0.13472146,0.103832185,0.09683696,0.11668931,0.8520875,0.13728674,0.17462622,0.1976677,0.17441386,0.17705214,0.16458069,0.16532543,0.123121046,0.14853075,0.17438714,0.16749637,0.1823233,0.17237571,0.15050839,0.14683574,0.17275688,0.16922076,0.10977884,0.11147333,0.18047483,0.1464779,0.131831,0.116332375,0.16165167,0.16851497,0.14798124,0.155632,0.109195486,0.1118711,0.12520213,0.15298505,0.15421593,0.21306305,0.12032813,0.15036385
0.05100807,0.03585297,0.04132252,0.05315624,0.05257298,0.03177074,0.03781976,0.041855842,0.03203792,0.039991397,0.040876664,0.04900105,0.026570361,0.06718874,0.04469001,0.047515422,0.07247118,0.054661836,0.07160507,0.05788551,0.05866014,0.063183285,0.061475247,0.06793197,0.06150612,0.065927245,0.06329516,0.062139146,0.075445235,0.0632053,0.057866897,0.05626693,0.06883051,0.06556816,0.06826843,0.06420024,0.082189605,0.078038976,0.08367993,0.07051861,0.071350135,0.083682515,0.09654724,0.0596582,0.06141682,0.06081406,0.07266199,0.065298446,0.052876163,0.11991453,0.070631266,0.068790786,0.078568324,0.09401151,0.072363794,0.09906569,0.063640036,0.11855181,0.1148227,0.07581841,0.10631338,0.052672483,0.079792984,0.063755885,0.10767076,0.06943451,0.100756995,0.04015497,0.10062534,0.09173409,0.064164534,0.10680084,0.119308524,0.06848891,0.11710629,0.107363366,0.12711076,0.112767704,0.119982265,0.11137173,0.13105752,0.071372926,0.12763096,0.11876957
0.0614815,0.05521753,0.055681158,0.052165087,0.05773819,0.060815193,0.0702781,0.074116126,0.06390669,0.06967771,0.074831575,0.079374045,0.080717444,0.07351155,0.07932156,0.06956511,0.08272548,0.08264284,0.08953868,0.085076824,0.07706213,0.08211641,0.09452438,0.09285173,0.10268439,0.06930778,0.1037847,0.089683704,0.101973854,0.08216341,0.090202406,0.09848584,0.09552785,0.120710485,0.11827889,0.11560275,0.13540637,0.10512631,0.124466345,0.13279048,0.13784924,0.121081784,0.103735805,0.11611129,0.10046978,0.093440354,0.074305356,0.09303859,0.105424516,0.11912491,0.08811288,0.10343087,0.10016331,0.11009741,0.072500505,0.10545515,0.07206571,0.06349687,0.061557148,0.06428501,0.06784841,0.06765598,0.053402375,0.06284163,0.06378215,0.049087293,0.04894864,0.076623425,0.15596987,0.13178487,0.13286823,0.13555251,0.1514639,0.15333843,0.16231291,0.15793604,0.1486207,0.15796909,0.15926312,0.14664136,0.2007725,0.15489829,0.15890363,0.096442826
0.05092264,0.03927715,0.033953894,0.022500582,0.050026022,0.044280622,0.06388419,0.050514914,0.045112316,0.032376304,0.036090586,0.039077476,0.047383398,0.048016183,0.03654026,0.051603764,0.066911526,0.07843188,0.07402,0.08396049,0.05452707,0.058114864,0.08485434,0.08304087,0.09526476,0.08055164,0.07738743,0.097117506,0.0867722,0.10946665,0.07855742,0.08250812,0.08283066,0.09629521,0.114007175,0.104157455,0.1177513,0.116883025,0.12192944,0.11180431,0.14306152,0.1263575,0.09203157,0.12883283,0.11870769,0.10971949,0.095801964,0.10705848,0.09453284,0.11997458,0.13511223,0.13243042,0.14200498,0.15550444,0.14975524,0.1287386,0.08927145,0.0741093,0.07455683,0.07086225,0.08072573,0.054551277,0.0744659,0.07166242,0.079417326,0.05652827,0.052503485,0.14855605,0.106823154,0.10396179,0.090737045,0.088122055,0.11012463,0.10141774,0.11683661,0.09323769,0.085095935,0.10157274,0.117562935,0.048499096,0.078136906,0.0016376938,0.10804466,0.091929264
0.055887386,0.04612969,0.048895724,0.041825734,0.045934625,0.047342595,0.060669836,0.05754703,0.04075795,0.06332561,0.03840025,0.045442592,0.03565297,0.051730163,0.0757371,0.073401034,0.080198064,0.08139346,0.06125273,0.061136384,0.049521934,0.06475585,0.08565788,0.08515997,0.07175332,0.08002555,0.08004842,0.07595293,0.07246898,0.083010994,0.076974995,0.102560066,0.07602505,0.068569355,0.08332491,0.079286516,0.090123914,0.09879729,0.07582713,0.0847549,0.084322415,0.09495179,0.094682455,0.09084433,0.09067845,0.08403761,0.09140501,0.09823509,0.092714116,0.07859141,0.09151576,0.095920175,0.088485055,0.09436825,0.08770467,0.0933651,0.09976763,0.08925338,0.09877295,0.09121384,0.097363725,0.10306883,0.107576594,0.10092854,0.107125275,0.10357294,0.09766631,0.10167256,0.096513875,0.08906613,0.11950835,0.10770422,0.086566135,0.085733175,0.094021656,0.06269158,0.068148375,0.085872956,0.07968775,0.050344676,0.08937081,0.06785097,0.09354906,0.2734585
0.05630332,0.057962544,0.039516505,0.051700413,0.04908352,0.049694657,0.053931713,0.05677222,0.046225145,0.053975757,0.053681247,0.059888072,0.047024973,0.05784999,0.046660226,0.06681427,0.061485656,0.06557058,0.051785424,0.060239438,0.060123496,0.05229103,0.06641554,0.059729002,0.052822493,0.06789593,0.057243347,0.059173934,0.0495589,0.071773365,0.06541561,0.068008244,0.073106736,0.07501832,0.06072538,0.08135378,0.067352146,0.062373947,0.061866786,0.07163956,0.072372064,0.08512866,0.08018932,0.06781901,0.07327203,0.060455468,0.06117124,0.070193045,0.06365865,0.075268716,0.07083982,0.07590249,0.07537273,0.08371545,0.07354757,0.06704291,0.080179,0.059284456,0.075342804,0.076296225,0.06941189,0.072199,0.082007185,0.07676818,0.07275973,0.073790066,0.08593252,0.07564276,0.07705164,0.05687755,0.062022477,0.061620567,0.05359979,0.05521885,0.075514786,0.051602688,0.051446933,0.05772961,0.049264178,0.042263597,0.04846171,0.051550023,0.06977588,0.09759291
0.06477436,0.063600235,0.07143309,0.058096316,0.056217,0.07279439,0.06921473,0.058184627,0.061764903,0.05308629,0.05488146,0.05983759,0.07280939,0.05465058,0.07233726,0.074718766,0.064366974,0.07761096,0.08697302,0.08763738,0.07818463,0.09107927,0.070038415,0.08159383,0.08907752,0.07524449,0.08083403,0.084273174,0.07651743,0.091308735,0.084478915,0.08234722,0.08152353,0.095591046,0.0905135,0.081742294,0.10929218,0.12485225,0.09808631,0.104156524,0.11810211,0.10945646,0.1148453,0.1111682,0.087334745,0.08876212,0.08832622,0.09761305,0.091958664,0.14713068,0.14292398,0.113144994,0.12781793,0.094890706,0.12557773,0.8670303,0.1231956,0.08347357,0.09304396,0.08116591,0.10180078,0.084275804,0.15281212,0.07543407,0.07053323,0.11426962,0.07346075,0.042197477,0.13947429,0.12421374,0.11931326,0.12073383,0.116323575,0.12359182,0.13093778,0.11676807,0.072817646,0.15086208,0.13703081,0.12736109,0.14625809,0.15834482,0.12250447,0.15626171
