0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
0.007853876,0.0070562265,0.00521812,0.005119907,0.0038522114,0.004026853,0.0038104823,0.0044262726,0.0041486383,0.006011766,0.0030497406,0.0038201506,0.0033689535,0.0032362917,0.0032817007,0.0023248692,0.002456249,0.0028527875,0.0036397947,0.0030305234,0.003094189,0.0031919111,0.0037869143,0.0036310349,0.0036023261,0.003578784,0.00294933,0.0024261135,0.0031605691,0.0035357773,0.0032602905,0.0032540602,0.003135316,0.0037792139,0.00354986,0.0031757902,0.0034452504,0.0031655915,0.0028917424,0.0026297388,0.0033133284,0.0029721863,0.003127113,0.0030378406,0.002839577,0.0053244825,0.0023539602,0.0036014162,0.0037925458,0.0035934406,0.0033783652,0.0030218775,0.003686988,0.0033423086,0.002897068,0.0035865458,0.0029644645,0.003700415,0.0021192203,0.004026439,0.0038597158,0.0038256017,0.0037117512,0.0048412993,0.0048479196,0.0038538158,0.005479265,0.0051177503,0.0059358184,0.006851615,0.003949524,0.005771842,0.03470982,0.032986935,0.0343047,0.021054998,0.021309821,0.028920053,0.031510882,0.015608528,0.029544333,0.04778024,0.014602529,0.018690424,0.02546326,0.026228791,0.04097446,0.04131801
0.0078070583,0.006742033,0.00573198,0.0057622003,0.0043791495,0.004080318,0.0038522102,0.004325194,0.004422188,0.0064037396,0.0030572684,0.004034996,0.0037687377,0.0038173818,0.0035352763,0.0030736197,0.003037249,0.0029970885,0.003916027,0.0034114697,0.003661289,0.0039074337,0.0037384625,0.0040890644,0.0042149723,0.0040756883,0.003973224,0.0039902474,0.0037854647,0.0037803461,0.003832243,0.003912163,0.003507439,0.0039779693,0.0032754708,0.0032638558,0.003883761,0.0034406527,0.0033122716,0.003952249,0.003950288,0.003352391,0.0032807207,0.0036086165,0.0034327407,0.0052376846,0.00274867,0.0039911866,0.003393567,0.0038252152,0.0041737678,0.0041624885,0.0038338313,0.004573234,0.0038894955,0.0038526035,0.0035114947,0.0051334025,0.0028674721,0.0041692974,0.0038318816,0.0048646946,0.003822179,0.0054200655,0.005497911,0.0050485,0.0050119255,0.00601759,0.006181245,0.006160417,0.003965349,0.006058172,0.0090291295,0.035332814,0.030527154,0.023442486,0.020517392,0.020630155,0.02467062,0.0145824365,0.024395783,0.03924947,0.0115206605,0.014428251,0.020549046,0.022072023,0.032974754,0.033532612
0.006580054,0.0053632925,0.0045775245,0.0036055774,0.0027736067,0.002584896,0.0026847427,0.0012199887,0.0017061724,0.0017964438,0.00022656095,0.0026591872,0.0015712789,0.0013249518,0.0014742212,0.0013229975,0.00096573576,0.00092162093,0.002260985,0.0012675456,0.0005523256,0.00019664643,0.0019506668,0.0030440837,0.0019119019,0.0010038094,0.0012795787,0.00037577457,0.0012684158,0.0019672941,0.0018546794,0.00012182561,0.0010705431,0.0026102485,0.00092230673,0.0014841368,0.001697213,0.0016173952,0.00046797586,0.000471559,0.0013643836,0.0007573605,0.0009293344,0.0016196617,0.00058456993,0.0034626094,0.0023178125,0.0031759257,0.0040347846,0.0028478035,0.0010424806,0.0016175972,0.0017489634,0.0032506026,0.0020813511,0.0020903205,0.0026437212,0.00310135,0.002013795,0.0033623902,0.0036608863,0.00399626,0.0026545015,0.0013540233,-0.000446075,0.0010396728,0.0028095024,0.0013154306,0.0033659216,0.005223576,0.0012143,0.0043900646,0.009563824,0.027570004,0.01971572,0.017087704,0.016009528,0.025326995,0.027922649,0.014210948,0.06366866,0.062138166,0.032777235,0.03743989,0.05124027,0.054855734,0.07716003,0.077123016
0.007482234,0.0066000973,0.0053842277,0.005177557,0.0035740165,0.0035993839,0.0036018386,0.004068028,0.0035866408,0.004867398,0.00288519,0.0030523269,0.0030036091,0.003260458,0.0028312746,0.0024773031,0.0024676567,0.0028655026,0.002940622,0.002405541,0.0029619215,0.0030162993,0.0027887707,0.003282231,0.0035054442,0.0035051436,0.003049265,0.0014110425,0.0025939618,0.002441954,0.002748715,0.00148453,0.0020778582,0.0029273422,0.0029459107,0.0024303165,0.0032010477,0.0015448384,0.0014409795,0.002629073,0.002548735,0.0015785934,0.002180107,0.0021051767,0.001443477,0.0039277845,0.0024617834,0.003515541,0.003433496,0.0033844595,0.002486791,0.0032684528,0.0039324155,0.0034344052,0.0038694825,0.003365885,0.0019950962,0.0034371852,0.001959781,0.003968208,0.0035047992,0.004284686,0.0029694024,0.00470644,0.0041402187,0.002273887,0.0038315854,0.0044610556,0.004040218,0.0044802814,0.0027651214,0.005223225,0.0030086476,0.014898894,0.016312005,0.012157,0.011196564,0.013028977,0.019497126,0.006986721,0.018866794,0.017477306,0.011638542,0.015182707,0.020559255,0.018843824,0.03615312,0.038034193
0.007481525,0.006703514,0.005742325,0.005801133,0.004041353,0.004084681,0.003833247,0.004180378,0.0036495419,0.0059158024,0.0031005228,0.0034279132,0.0035275847,0.0033855115,0.0027010285,0.0025587345,0.002413332,0.00275671,0.0038100677,0.003156644,0.0030304636,0.0029977178,0.0027275349,0.0033622745,0.0033733798,0.003363026,0.0017591538,0.0025405353,0.0029524665,0.002775269,0.0031404267,0.0023598499,0.002820495,0.0032437223,0.0028424945,0.002730469,0.0029983309,0.002557692,0.00195999,0.0026326086,0.0014151001,0.0023123357,0.0019016778,0.0020548636,0.0011731053,0.0026899187,0.0025222301,0.0034118898,0.0029506453,0.002658387,0.0017418078,0.0008086952,0.0022699872,0.002248467,0.002266448,0.002921795,0.0010239509,0.0021225035,0.00027442403,0.0039007505,0.0027048308,0.00453239,0.0007105657,0.002160954,0.0019882328,0.0018941741,0.003076257,0.0031137213,0.0033630216,0.00378323,-0.00033088052,0.0038306434,0.021862566,0.04566839,0.037658203,0.02320469,0.02399598,0.024584264,0.031228822,0.015104897,0.034535233,0.039534763,0.014539055,0.018023882,0.023041207,0.028003117,0.039377686,0.04024739
0.007935298,0.0072464854,0.005654437,0.005663104,0.00441705,0.004150378,0.0040972056,0.004448336,0.0042291507,0.006157732,0.0032436647,0.004005482,0.0039789886,0.0038663829,0.0033689851,0.0033903525,0.003255082,0.003425113,0.003929325,0.003540865,0.0035731888,0.003702175,0.0037741666,0.004030375,0.0041967505,0.0038471469,0.0034202733,0.0031193888,0.0033279294,0.0036011455,0.0037360252,0.0041519804,0.0033054675,0.004060048,0.0035414232,0.003770527,0.0032481067,0.003119105,0.0032949722,0.003323954,0.0036870993,0.0033766374,0.0033089465,0.003910778,0.0031691913,0.0051627154,0.0026345076,0.0037703414,0.0038444202,0.0030913195,0.0034114681,0.0034971463,0.003967445,0.004466335,0.004033063,0.003656245,0.0029992957,0.005332695,0.0026008126,0.0042705634,0.0041483534,0.0042646714,0.003665596,0.0057106,0.005356476,0.00506641,0.0053259754,0.0050610374,0.006537602,0.007118896,0.0036467486,0.006022086,0.0060271076,0.006307789,0.005761189,0.0056857476,0.006850402,0.007051638,0.015809257,0.006845632,0.017231723,0.017831646,0.007035281,0.00943533,0.012120567,0.014403038,0.024811812,0.026795276
0.008150968,0.0076453416,0.0060526244,0.0063721463,0.0047227223,0.004526675,0.0043773847,0.0046731513,0.0046613337,0.007023307,0.003277866,0.0041646915,0.004229009,0.0044639762,0.0039302376,0.0034377463,0.0035834739,0.003517612,0.003965079,0.0037830623,0.0040335897,0.004349917,0.0036042053,0.0038501783,0.004414467,0.004530696,0.00424779,0.0036300027,0.003840803,0.0037081148,0.004113032,0.0042502517,0.003655145,0.004036875,0.0034618299,0.0034939505,0.003614395,0.0032939492,0.003408876,0.003641868,0.0034188856,0.003112734,0.0028713308,0.0034317977,0.0028845735,0.005237359,0.0027801974,0.0039458526,0.004028702,0.0039232937,0.003628094,0.0034283833,0.0034406288,0.0043804883,0.004372861,0.003317149,0.0024636292,0.004351223,0.0029115255,0.0041544773,0.004200065,0.0046372083,0.0026390566,0.004549611,0.003928292,0.0032749246,0.0050962763,0.003638172,0.0049001537,0.00476742,0.0032906234,0.005401264,0.0052398737,0.0047592036,0.0024041804,0.003973516,0.004582777,0.004807431,0.011251448,0.004913472,0.010470186,0.009359454,0.005864713,0.0075600157,0.010434291,0.011758815,0.022802493,0.025506815
0.008069447,0.0074715456,0.006622707,0.0066783195,0.0057759834,0.0059208823,0.005821772,0.006081482,0.0060393787,0.0065543638,0.005224034,0.0059837517,0.005677667,0.00592929,0.0054017603,0.004658993,0.005243571,0.0051799053,0.005712269,0.005527741,0.0055385022,0.00548252,0.0056680995,0.006321213,0.0061334306,0.0060853804,0.0057638404,0.0056245467,0.0059977453,0.0059870672,0.0060523744,0.0055563264,0.0055085937,0.0061067757,0.0057376907,0.0057586427,0.005559849,0.005772438,0.0049057766,0.0053790393,0.0059887925,0.0050533363,0.0056008277,0.005682292,0.0057214648,0.0071581393,0.0048392913,0.0062286044,0.0063906284,0.0062352857,0.0057605463,0.0059561585,0.0061274483,0.0064555015,0.006503653,0.006021495,0.005823903,0.0071216403,0.005438764,0.006742111,0.0064714393,0.0067066513,0.005248647,0.006848134,0.0068596755,0.006639503,0.0070027257,0.0074050697,0.007881233,0.008251366,0.005591671,0.007684176,0.0077057877,0.007270589,0.0064797928,0.0063422536,0.0064645074,0.00721781,0.007372444,0.0070450986,0.0071008774,0.0064402986,0.006188992,0.007369656,0.0077805123,0.0073048333,0.024160663,0.028181707
0.007753443,0.0072673503,0.0061834794,0.0054220585,0.0044362317,0.0038702064,0.004013764,0.0037299506,0.0034776642,0.0058802404,0.0027159813,0.0037508132,0.0027307612,0.0031441848,0.0024529598,0.002625036,0.0024183332,0.0026299173,0.0036751186,0.0034202493,0.00260523,0.0023267632,0.0035986616,0.0032537405,0.003319699,0.003027562,0.0030061814,0.0022928375,0.003399441,0.0038502128,0.0035802538,0.0025493752,0.0031851828,0.0038043277,0.002930657,0.002506546,0.003550113,0.0018739821,0.0022913967,0.002693259,0.0028413215,0.0027543847,0.0018710945,0.00326161,0.0017488642,0.0051265443,0.0026402683,0.0036115807,0.002480895,0.0026864451,0.0020845803,0.0028123576,0.0037235757,0.003131297,0.0028695222,0.0033165943,0.0017109311,0.004499989,0.0035893593,0.0054756403,0.005748562,0.009152552,0.007161418,0.011092326,0.012495519,0.018921997,0.021899363,0.018680835,0.016089775,0.03965996,0.01581358,0.03573174,0.03917329,0.049643002,0.0480791,0.030341623,0.027050197,0.027962977,0.032489993,0.015679393,0.034308374,0.055930857,0.017559515,0.022079963,0.03141724,0.031730395,0.047815718,0.048574302
0.0083337,0.007703965,0.00642608,0.0065249032,0.004968438,0.004741802,0.0045262026,0.005228621,0.00486044,0.0075531253,0.0037430131,0.004371739,0.0043371106,0.004781914,0.004406601,0.0040081665,0.0038287682,0.0038653,0.0042263325,0.004258152,0.0045282147,0.005014846,0.0041004927,0.004428632,0.004279919,0.0045236493,0.0046663755,0.004644414,0.0042760954,0.0044523757,0.004334334,0.0050377403,0.0039587785,0.004702674,0.00409694,0.004014967,0.0041253217,0.0038849686,0.0043002563,0.004412941,0.0044069574,0.004482242,0.0042734127,0.0041321674,0.004127571,0.0065031196,0.00312403,0.0041413824,0.003962512,0.0042461203,0.004089398,0.0036692694,0.004299982,0.0046862015,0.0051227254,0.0048497254,0.004247905,0.00860335,0.0035143162,0.0060645374,0.006189394,0.007810484,0.008990801,0.011112091,0.010731808,0.009338341,0.012547263,0.010743213,0.01086783,0.018670954,0.0061739646,0.010371494,0.010630356,0.011850045,0.009752134,0.008640186,0.008713138,0.008647114,0.010230723,0.006849607,0.009607549,0.010425328,0.00538129,0.0068717645,0.008079512,0.009001623,0.016730264,0.018926008
