0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
0.018435944,0.01775181,0.016544817,0.016311476,0.015784292,0.01584326,0.015524972,0.015805202,0.015486122,0.015688425,0.015776386,0.015767597,0.014931061,0.014746512,0.014953055,0.013855252,0.014041729,0.014681465,0.015628228,0.014695334,0.014360089,0.0141519075,0.016461225,0.01563453,0.015432392,0.015292011,0.014627124,0.014241461,0.015355315,0.0153984735,0.015221739,0.014321214,0.015537202,0.01565859,0.016137846,0.015490635,0.015579719,0.015486163,0.014770531,0.014534017,0.015501487,0.0150701245,0.0151481535,0.015622641,0.014648398,0.0147751905,0.015374232,0.015979443,0.015613998,0.015503286,0.014950671,0.014721848,0.016268661,0.015233744,0.014665751,0.015611008,0.014927584,0.013807059,0.015141809,0.016531466,0.016070962,0.015871512,0.015420284,0.015736414,0.017013235,0.01617266,0.017064393,0.016986536,0.017121833,0.016675096,0.016976053,0.017764939,0.03257433,0.033594746,0.03608378,0.027223479,0.02716758,0.03330968,0.03632105,0.024307057,0.03457163,0.048375208,0.02307355,0.026037388,0.03167937,0.032178074,0.053312797,0.0536508
0.018487984,0.017658148,0.017102271,0.01685791,0.016187983,0.015766723,0.0154970735,0.01562131,0.015700474,0.015939146,0.015708629,0.015939515,0.015269831,0.015196425,0.01509555,0.01456942,0.014601947,0.014681222,0.015774347,0.014915449,0.014739454,0.014600576,0.016273199,0.01601436,0.015816055,0.015608343,0.015390025,0.01547897,0.01580307,0.015406801,0.015607533,0.014648447,0.015720502,0.015620748,0.015622952,0.01538387,0.015846075,0.015535218,0.01496727,0.015550679,0.015957287,0.015184598,0.01504157,0.015921893,0.015002178,0.0144026615,0.0157222,0.016289916,0.0149957985,0.015537292,0.015433443,0.0155296475,0.016225163,0.016200962,0.015469191,0.015610452,0.015178546,0.014861751,0.015890274,0.016504206,0.015845627,0.016665107,0.015325479,0.016148256,0.01725018,0.016957978,0.016446348,0.01752794,0.017223103,0.015818605,0.016867114,0.017790342,0.018859584,0.039025728,0.037169117,0.03075245,0.02834412,0.028731715,0.031929974,0.023346558,0.032049276,0.043790054,0.021485845,0.023337984,0.028619492,0.029561479,0.047200743,0.04773459
0.018160574,0.017234888,0.016772332,0.015677966,0.015412904,0.014940653,0.014951974,0.013662612,0.014074709,0.013200957,0.013624586,0.015239685,0.014046109,0.013757314,0.013767194,0.013400102,0.012696015,0.013570387,0.015221735,0.013714814,0.012598274,0.011966853,0.015521561,0.015501924,0.014794841,0.013381341,0.013868433,0.01278878,0.013986713,0.014621095,0.014167121,0.011400504,0.014327602,0.015125423,0.013605272,0.01432513,0.014300074,0.014516946,0.012870548,0.012665322,0.013442276,0.013396404,0.013282971,0.014913396,0.011341342,0.013212975,0.015413038,0.015352998,0.016181396,0.0149521595,0.012291978,0.013116974,0.014626747,0.015370456,0.013318875,0.013875735,0.014469967,0.0126688015,0.014948764,0.016006421,0.015998635,0.016349915,0.013987743,0.012099265,0.010492437,0.012526015,0.013858544,0.012937382,0.013947572,0.0134231895,0.013871965,0.016703727,0.020229977,0.05597531,0.035825893,0.0324046,0.030329622,0.035173845,0.038660195,0.022339696,0.07963992,0.08420523,0.041939314,0.045697242,0.06043827,0.061906926,0.09503764,0.0947564
0.01845901,0.01776323,0.016981417,0.01657363,0.015675772,0.015560907,0.01549604,0.015706781,0.015178967,0.01515936,0.01586471,0.015159447,0.014907419,0.0151143335,0.014766738,0.014310409,0.014302329,0.01495444,0.015182327,0.014386941,0.014538159,0.014372985,0.01564254,0.015510972,0.01569078,0.015542119,0.015088095,0.013642112,0.015012366,0.014696593,0.014971922,0.013206118,0.014803111,0.01523473,0.015785376,0.0150935445,0.015675873,0.014276767,0.013866041,0.014895865,0.014988186,0.014237886,0.014632137,0.015121408,0.013629162,0.014017987,0.015672345,0.016067626,0.015565605,0.015549109,0.014474807,0.015242826,0.016709277,0.015567675,0.015806459,0.015605703,0.01418382,0.013845847,0.015039943,0.016628047,0.015865881,0.016443685,0.014922922,0.0157609,0.01690242,0.015081261,0.016037717,0.016761942,0.015618399,0.0148481345,0.015860546,0.017609492,0.014760482,0.021548081,0.024167405,0.021705598,0.020589346,0.021989794,0.025333231,0.016838428,0.024494585,0.02340661,0.021253455,0.023295522,0.025954869,0.024632279,0.04754623,0.049456928
0.018453838,0.01780091,0.017191136,0.016970899,0.015938496,0.015858147,0.015532244,0.015582682,0.015050522,0.015817316,0.015856605,0.015372652,0.015203414,0.014984446,0.014399302,0.014216453,0.0140737025,0.014653517,0.015847636,0.014861745,0.01436777,0.014092138,0.015413515,0.01540874,0.01537604,0.0152383745,0.013722331,0.014600226,0.015264012,0.014854133,0.015233834,0.013886903,0.015362456,0.015375372,0.015498456,0.015250993,0.015335569,0.015133901,0.0141776465,0.014714298,0.013624864,0.01476091,0.014221318,0.0149612,0.013241491,0.012490202,0.015655907,0.015866106,0.014939226,0.014721561,0.013586308,0.012661262,0.015042226,0.014397413,0.014158396,0.015165885,0.013094227,0.012540045,0.01301004,0.016574124,0.015008618,0.016645573,0.01244567,0.013499867,0.015026219,0.014622988,0.015230423,0.01559526,0.0149235455,0.014001036,0.012362084,0.016385106,0.023824869,0.0514538,0.042751893,0.031189796,0.032104578,0.03242481,0.038177885,0.022188913,0.04050652,0.04615757,0.023566749,0.026482686,0.030329041,0.034891777,0.05709589,0.058045547
0.018640969,0.01805322,0.016992547,0.016800903,0.016242312,0.015850017,0.015737366,0.015735952,0.015532523,0.015844809,0.015954703,0.01591743,0.015507019,0.015290614,0.014963156,0.01492973,0.01486568,0.015086458,0.015769605,0.015050774,0.014658881,0.014479041,0.016308174,0.015950918,0.015842456,0.015409324,0.014920748,0.014779589,0.015396078,0.015360606,0.015600163,0.015012494,0.015570205,0.01581735,0.015979312,0.015945131,0.015291657,0.015333945,0.015059102,0.015085951,0.01575144,0.0153511865,0.015223339,0.01629396,0.014880086,0.014549877,0.015618169,0.01608742,0.015550922,0.014916131,0.014904024,0.015096316,0.016467756,0.016186168,0.01569296,0.015540598,0.014824195,0.015282336,0.0155808665,0.01665927,0.016279876,0.01618437,0.015325216,0.016507221,0.01732046,0.017110528,0.01691174,0.016904647,0.017685438,0.017000016,0.016567526,0.017909361,0.01727523,0.017447764,0.01750777,0.017384121,0.018084532,0.018355206,0.021870341,0.01764503,0.02209853,0.021192798,0.018435882,0.019446656,0.020315686,0.021286463,0.0359797,0.03810526
0.01899401,0.018527374,0.017417978,0.017478473,0.016541768,0.0162228,0.016002424,0.015934315,0.015900202,0.01658355,0.015927078,0.016112987,0.01575722,0.015835362,0.015533656,0.014960367,0.01521592,0.015184263,0.015787646,0.015308185,0.015130896,0.015105818,0.016102236,0.015750337,0.016079944,0.016115319,0.015738599,0.01526613,0.01590454,0.01547041,0.015994802,0.0151940305,0.01587838,0.015815232,0.015845153,0.015686236,0.015685929,0.015517105,0.015234997,0.015427733,0.015507681,0.015198522,0.0148887625,0.01590726,0.014784458,0.014817306,0.015830811,0.016335016,0.01580368,0.015767535,0.015223975,0.015113115,0.015962454,0.016220037,0.016123673,0.015317478,0.0144679705,0.01462291,0.016040545,0.016625673,0.016390776,0.01661872,0.014473471,0.0156147955,0.016475877,0.015781423,0.017014606,0.015968097,0.016458606,0.015512467,0.016315626,0.01765472,0.01686714,0.016518332,0.014680808,0.015977466,0.01661873,0.016913971,0.01916401,0.015964001,0.018544491,0.016718574,0.018020397,0.018416457,0.019175757,0.019966925,0.034561563,0.03698492
0.017984865,0.01738577,0.016920319,0.017086761,0.016820071,0.01679549,0.016747313,0.0165825,0.016507404,0.015382347,0.016862886,0.01679353,0.016307568,0.016359597,0.015964901,0.01512494,0.015902767,0.016221505,0.016870424,0.016157556,0.015664136,0.01508286,0.017329568,0.017090073,0.016741926,0.016754556,0.016197743,0.01619414,0.017217437,0.016656771,0.016940184,0.015007568,0.016717697,0.016690068,0.01714443,0.01697497,0.016641553,0.016826607,0.015540192,0.016029762,0.016955025,0.015681356,0.016416093,0.016962893,0.015813923,0.014565231,0.016678805,0.017462427,0.017019555,0.017098729,0.015806807,0.016274285,0.01760106,0.016988445,0.016940199,0.0166539,0.016293963,0.015089709,0.017349306,0.01819818,0.017712176,0.017622726,0.01560428,0.016414747,0.017097566,0.01734607,0.01668526,0.017810265,0.017651707,0.015125263,0.017446734,0.018416498,0.017735798,0.017105058,0.016879432,0.01675159,0.017235214,0.01811557,0.01762059,0.015840568,0.017427502,0.015426218,0.017738502,0.01889061,0.01818168,0.017367385,0.035922084,0.040776905
0.018954763,0.0184877,0.017749641,0.016847448,0.016478145,0.01574856,0.015859086,0.015403409,0.015190808,0.016295424,0.01567675,0.015997421,0.014739349,0.015130715,0.014490038,0.014575269,0.014287593,0.014850124,0.015954293,0.0154281175,0.014384561,0.014095372,0.016457533,0.015489694,0.015622184,0.015191817,0.015231765,0.014702502,0.015897889,0.016104132,0.01587741,0.01447674,0.015885832,0.016139217,0.015729757,0.015188011,0.016054368,0.014758829,0.014785385,0.015037477,0.01531372,0.0154461255,0.014454075,0.016248075,0.014198519,0.015386484,0.015774358,0.016208451,0.014797079,0.015011378,0.014382171,0.01506025,0.016560957,0.015507529,0.015138085,0.01591745,0.014222732,0.01543572,0.016539045,0.017683268,0.017603735,0.019425698,0.01756939,0.019014832,0.023113124,0.029085407,0.03169102,0.028171621,0.025480751,0.050390285,0.023669943,0.04047698,0.04280909,0.053694174,0.051013593,0.037394527,0.034494624,0.03517035,0.038839824,0.025947835,0.039589543,0.059539188,0.025760166,0.029976541,0.03808911,0.03875554,0.0625505,0.06310819
0.01908281,0.018536285,0.017680405,0.017524946,0.016701717,0.016332477,0.016064633,0.016346302,0.015976198,0.016898863,0.016280493,0.016144799,0.01569265,0.016003156,0.015847828,0.015407433,0.015324604,0.015328149,0.015868902,0.015595847,0.015423412,0.015437078,0.016452441,0.016165998,0.015715828,0.015903836,0.015895385,0.015983611,0.016169257,0.01591695,0.0159827,0.015575865,0.01598329,0.016187806,0.016309472,0.015980996,0.015962668,0.015802817,0.015776414,0.015882712,0.016298503,0.016112668,0.015900608,0.016253829,0.015593773,0.015634097,0.01603945,0.016305728,0.015468441,0.015874123,0.015389497,0.015101592,0.016634133,0.016262311,0.016642205,0.016588712,0.016012095,0.018279543,0.016115839,0.0178003,0.017546913,0.018418007,0.018964963,0.020012688,0.020668108,0.019721512,0.021624802,0.020534704,0.020389361,0.025332946,0.018326871,0.020734947,0.020282326,0.021307845,0.02033793,0.019630324,0.019593341,0.019337919,0.02021159,0.01836574,0.019601706,0.019358777,0.0175906,0.01843689,0.01853914,0.019030146,0.030046823,0.031916432
