0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.31710604,0.31686756,0.31745937,0.31710768,0.31761074,0.31784722,0.31817448,0.31780618,0.31753993,0.3172197,0.31746748,0.31762457,0.317612,0.31738114,0.31735677,0.31786925,0.317303,0.31751436,0.31720948,0.31698254,0.3177995
0.31710815,0.3168652,0.3174604,0.31710505,0.3176077,0.31784517,0.31816882,0.3178065,0.31754303,0.31722108,0.31746313,0.3176248,0.3176152,0.3173852,0.31735268,0.31786463,0.31730413,0.31751466,0.31721267,0.31698513,0.31780207
0.31711,0.316868,0.31745896,0.3171053,0.31760752,0.31784466,0.3181718,0.31780505,0.3175408,0.3172204,0.3174598,0.31762922,0.31760985,0.31738085,0.31735146,0.31787086,0.317305,0.3175131,0.3172083,0.3169825,0.3178026
0.31710413,0.31686825,0.31745997,0.31710565,0.31761152,0.3178505,0.31817657,0.31780666,0.3175426,0.31722125,0.31746918,0.31762695,0.317612,0.31738147,0.31735742,0.31787091,0.31730378,0.3175153,0.31720996,0.3169816,0.31779635
0.31710792,0.3168668,0.31745878,0.3171081,0.31760997,0.3178454,0.3181737,0.31780365,0.3175357,0.31721473,0.31746575,0.31762263,0.317608,0.3173807,0.3173533,0.31786716,0.3172993,0.3175118,0.31720853,0.31698084,0.31779927
0.31710756,0.31686664,0.3174592,0.31710804,0.31761026,0.31784308,0.3181713,0.31780446,0.31753707,0.31721807,0.31746835,0.31762224,0.31761122,0.31737983,0.31735578,0.31786442,0.317306,0.3175143,0.31721038,0.31698322,0.3177989
0.31710795,0.31686434,0.3174573,0.31710398,0.31761295,0.3178493,0.31817597,0.31780642,0.31753883,0.31721854,0.31746745,0.31762424,0.3176124,0.317382,0.31735724,0.3178713,0.3172993,0.31751412,0.317209,0.3169798,0.31779802
0.31710577,0.3168682,0.3174606,0.31709862,0.31761158,0.3178491,0.31817478,0.3178059,0.31753862,0.31721616,0.31746414,0.31762558,0.31761396,0.317379,0.31735444,0.3178687,0.3173049,0.31751066,0.31720895,0.3169816,0.31779668
0.3171061,0.31686634,0.317455,0.31710154,0.31761014,0.31784588,0.31817424,0.3178027,0.31753835,0.3172161,0.31746513,0.31762472,0.31760764,0.31737846,0.31735468,0.31786734,0.3173017,0.3175131,0.3172091,0.3169769,0.31778964
0.31710458,0.3168685,0.31746083,0.31710768,0.3176133,0.31785098,0.3181791,0.317806,0.3175416,0.31721938,0.3174652,0.31762868,0.31761122,0.31738138,0.31735227,0.31786907,0.31730333,0.31751716,0.31720972,0.3169762,0.31779677
0.31710613,0.31686383,0.3174572,0.31710654,0.31761068,0.31784517,0.31817532,0.31780562,0.3175397,0.3172173,0.3174623,0.31762606,0.31761128,0.31737977,0.3173548,0.31786764,0.31730384,0.31751588,0.31720877,0.31697688,0.3177963
0.31710386,0.31686455,0.31745553,0.31710324,0.31760323,0.31784412,0.31816763,0.3178056,0.31754094,0.3172174,0.31746325,0.31762075,0.31761098,0.31737864,0.31735483,0.3178655,0.31730223,0.31750956,0.3172097,0.31698233,0.3177929
0.31710178,0.31686616,0.31746355,0.317109,0.31761485,0.3178494,0.3181805,0.31780767,0.3175432,0.3172205,0.31746864,0.31762952,0.3176127,0.31738165,0.31735802,0.3178713,0.31730115,0.31751722,0.31721082,0.3169786,0.31779915
0.31710517,0.31686893,0.31745717,0.317106,0.317609,0.31784672,0.3181727,0.31780693,0.317539,0.31721833,0.3174638,0.31762064,0.31761414,0.31737956,0.31735623,0.31786808,0.31730342,0.31751198,0.31720835,0.31698325,0.3177991
0.3171006,0.31687582,0.31743354,0.3171231,0.31762108,0.31786275,0.31819695,0.31781557,0.31753182,0.31722176,0.31746477,0.3176142,0.31761166,0.31736845,0.31736806,0.317891,0.3173041,0.3175253,0.31718668,0.3169646,0.31779295
0.3171068,0.31686386,0.31746086,0.3171028,0.31760776,0.31784528,0.31817123,0.3178042,0.31754032,0.3172164,0.31746382,0.31762737,0.3176127,0.31738108,0.31735483,0.3178649,0.31730366,0.31751177,0.31721187,0.31698042,0.31779593
0.31710732,0.31686622,0.31745735,0.31710607,0.31760806,0.3178451,0.3181718,0.3178055,0.31754035,0.31721932,0.3174644,0.3176242,0.31761307,0.31738067,0.31735653,0.31786698,0.31730452,0.31751388,0.3172101,0.31698155,0.317797
0.31710255,0.3168701,0.3174637,0.31710836,0.31761402,0.31784424,0.318179,0.3178051,0.3175384,0.31721476,0.3174684,0.31762576,0.317609,0.31738168,0.31735635,0.3178677,0.31729817,0.31751457,0.31720915,0.31698343,0.31779993
0.31710494,0.3168672,0.31745738,0.31710488,0.31760764,0.31784448,0.3181709,0.3178062,0.31753966,0.31721842,0.31746492,0.31762296,0.31761348,0.3173788,0.31735674,0.31786597,0.31730622,0.31751293,0.31720915,0.316983,0.31779617
0.31710005,0.31687328,0.317455,0.31710896,0.317604,0.31783742,0.31816882,0.31780285,0.31753924,0.31721437,0.31745964,0.31761974,0.31760523,0.3173802,0.31735244,0.31786293,0.317294,0.3175103,0.31720817,0.31698537,0.3177966
0.31710413,0.31686652,0.31746143,0.31710428,0.3176124,0.3178488,0.31817654,0.31780723,0.31753886,0.31721765,0.31746414,0.31762585,0.3176134,0.3173773,0.3173557,0.31787103,0.317306,0.3175118,0.31720808,0.31698003,0.31780022
0.31710693,0.3168638,0.31745866,0.31711113,0.31760913,0.31784534,0.31817424,0.31780827,0.31754094,0.31721967,0.31746358,0.317625,0.3176139,0.31738222,0.31735617,0.31786907,0.31730205,0.31751618,0.31720877,0.31698078,0.31780225
0.31710583,0.3168672,0.31745765,0.31710753,0.31760788,0.3178464,0.31817204,0.31780708,0.317541,0.31722075,0.31746536,0.31762412,0.31761283,0.3173802,0.31735566,0.3178684,0.31730494,0.31751427,0.31720895,0.31698245,0.31779844
0.31710744,0.3168645,0.3174598,0.31710428,0.31760976,0.31784624,0.31817502,0.31780428,0.31753823,0.31721583,0.3174647,0.31762552,0.31761083,0.31737822,0.3173556,0.31786805,0.31730482,0.31751192,0.31720963,0.31697825,0.31779498
0.31710556,0.31686544,0.31745732,0.3171039,0.31760922,0.31784594,0.31817132,0.31780696,0.31754154,0.31721961,0.31746578,0.31762117,0.3176133,0.31738287,0.31735468,0.31786633,0.31730062,0.31751412,0.31721085,0.31698328,0.31779706
0.3171034,0.31687063,0.31746334,0.31710804,0.31761435,0.3178472,0.3181793,0.31780577,0.3175438,0.31721893,0.31746316,0.31762615,0.3176126,0.31738642,0.31735498,0.3178687,0.31729698,0.3175162,0.3172121,0.31698313,0.31780273
0.31710425,0.31686637,0.31745893,0.31710494,0.3176058,0.31784758,0.31817156,0.31780785,0.317544,0.3172201,0.31746566,0.31762558,0.31761658,0.31738213,0.3173577,0.3178658,0.31730533,0.31751448,0.31721088,0.316983,0.31779435
0.31710324,0.31686336,0.31745917,0.31710428,0.3176096,0.31784463,0.31817365,0.31780905,0.31754094,0.3172185,0.317465,0.3176243,0.31761536,0.31737804,0.317357,0.31786767,0.3173049,0.3175143,0.31720895,0.31698048,0.31779632
0.31710765,0.31686547,0.31746095,0.3171097,0.3176104,0.31784993,0.318176,0.3178072,0.31754214,0.31721985,0.31746072,0.31762826,0.31761336,0.31738406,0.31735224,0.31787044,0.31730175,0.31751537,0.31720957,0.31697902,0.31780428
0.31710422,0.31686684,0.3174578,0.31710806,0.3176138,0.31784493,0.31817657,0.31780592,0.31753507,0.31721437,0.31746167,0.31761658,0.3176139,0.31737792,0.31735915,0.3178696,0.31729835,0.3175094,0.31720832,0.3169806,0.31780297
0.31710333,0.3168677,0.3174603,0.31710875,0.31761295,0.3178479,0.31817782,0.31780964,0.31754366,0.31722218,0.31746683,0.31762683,0.317617,0.31738293,0.3173605,0.31787106,0.31730258,0.31751797,0.3172096,0.31698287,0.3178013
0.31710422,0.3168661,0.31745744,0.31710553,0.31761152,0.31784266,0.31817538,0.31780806,0.3175399,0.3172179,0.3174612,0.3176238,0.31761122,0.31737953,0.31735307,0.31786966,0.3172989,0.31751496,0.31720728,0.3169801,0.31779984
0.31710646,0.31686285,0.31746185,0.31710634,0.31761387,0.31784642,0.3181793,0.31781,0.31754214,0.31722087,0.31746852,0.31763113,0.31761515,0.31738272,0.31736156,0.3178758,0.31729537,0.3175161,0.31720906,0.31698072,0.31780237
0.31710657,0.31686667,0.31746596,0.31711307,0.31762576,0.3178532,0.31819063,0.31781012,0.3175375,0.317222,0.31747928,0.31763124,0.3176197,0.31737846,0.31736708,0.31787443,0.31731054,0.31752443,0.31720924,0.3169747,0.31779987
0.31710672,0.3168667,0.31745565,0.31710538,0.31760865,0.31784448,0.31817317,0.3178058,0.31753862,0.31721765,0.31746447,0.31762445,0.317611,0.31737894,0.31735635,0.3178681,0.3173049,0.3175145,0.31720716,0.31698114,0.31779563
0.31710562,0.3168682,0.3174601,0.3171091,0.31761485,0.31784755,0.31817687,0.31780463,0.3175404,0.31721947,0.31746602,0.31762397,0.3176111,0.31738418,0.31735435,0.31786725,0.3173002,0.31751692,0.31721163,0.3169804,0.31780106
0.31710798,0.31686312,0.31745726,0.3171073,0.3176093,0.317846,0.3181755,0.3178063,0.3175394,0.31721747,0.3174669,0.31762612,0.31760997,0.31738055,0.31735593,0.31786877,0.3173043,0.31751668,0.31720763,0.31697893,0.3177948
0.31710497,0.31686908,0.31746024,0.3171038,0.31761366,0.31784552,0.31817544,0.31780306,0.31753772,0.31721625,0.31746423,0.31762263,0.31761205,0.317379,0.3173545,0.31786543,0.31730038,0.31751156,0.31721225,0.316978,0.31779608
0.31710267,0.31686717,0.3174595,0.31710574,0.31761184,0.31784603,0.31817424,0.31780607,0.3175392,0.31721768,0.31746477,0.31762365,0.31761158,0.31737903,0.31735417,0.3178671,0.31730267,0.31751338,0.31720942,0.31698036,0.31779853
0.31710428,0.3168668,0.31746036,0.31710637,0.31761461,0.31784725,0.31818005,0.31780723,0.3175407,0.31721795,0.31746823,0.31762606,0.31761336,0.3173817,0.31735986,0.31787002,0.31730253,0.3175174,0.317209,0.31698102,0.31779703
0.31710815,0.31686458,0.31745782,0.31710267,0.31760702,0.31784397,0.31817067,0.31780416,0.31754008,0.31721598,0.3174637,0.3176199,0.3176114,0.3173824,0.3173533,0.31786355,0.31730247,0.3175122,0.3172116,0.31698263,0.31779397
0.3171051,0.316864,0.3174566,0.31710428,0.31761587,0.317847,0.31817812,0.31780908,0.3175391,0.31721795,0.3174638,0.31762242,0.31761342,0.31738147,0.31735444,0.31787032,0.3173,0.31751755,0.3172071,0.3169789,0.31779987
0.31710878,0.31686437,0.31745926,0.31710416,0.3176095,0.31784928,0.3181747,0.31780615,0.31754047,0.31721744,0.31746167,0.31762373,0.31761378,0.3173821,0.3173533,0.3178686,0.317304,0.3175128,0.3172099,0.31697968,0.31779844
0.31710517,0.3168625,0.3174609,0.31710106,0.3176092,0.31785116,0.31817728,0.3178069,0.31754354,0.31721717,0.31746775,0.3176288,0.31761616,0.3173818,0.3173591,0.31786805,0.317302,0.31751406,0.317212,0.31697655,0.31778872
0.31710714,0.31686413,0.31745952,0.317107,0.31761003,0.31784776,0.31817436,0.31780702,0.3175385,0.31721812,0.3174651,0.31762266,0.31761456,0.31737906,0.3173587,0.31787062,0.31730443,0.31751126,0.317209,0.31698138,0.31780094
0.31710687,0.31686476,0.31745932,0.31710863,0.3176087,0.31784302,0.3181718,0.31780726,0.31753904,0.3172195,0.317465,0.31762552,0.3176111,0.31737906,0.31735414,0.31786835,0.3173061,0.31751484,0.31720787,0.31698266,0.31780186
0.31710652,0.31686446,0.31746036,0.31710857,0.31760862,0.31784582,0.31817275,0.31780717,0.31754228,0.31722134,0.31746686,0.31762475,0.31761444,0.31738204,0.317358,0.31786886,0.3173012,0.31751376,0.31721187,0.31698215,0.31779996
0.31710926,0.3168652,0.31745696,0.3171076,0.3176084,0.3178458,0.31817332,0.31780738,0.31754005,0.3172195,0.31746218,0.31762552,0.31761253,0.31738162,0.3173546,0.31787044,0.31730324,0.31751496,0.31720737,0.31698155,0.31780142
0.31710282,0.31686038,0.31746256,0.31710148,0.31760937,0.3178445,0.31817278,0.31781155,0.31754583,0.31722236,0.3174675,0.31762964,0.31762028,0.31738055,0.31736034,0.31786823,0.31730586,0.31751627,0.31721193,0.31698248,0.3177968
0.31710517,0.31686813,0.31745756,0.3171059,0.3176074,0.31784678,0.31817415,0.3178046,0.3175417,0.31721753,0.31746224,0.31762722,0.31761014,0.31738183,0.3173546,0.31786823,0.31729966,0.31751335,0.3172093,0.3169796,0.31779516
0.31710777,0.31686896,0.31745386,0.31710428,0.31760764,0.31784028,0.31816673,0.31780428,0.31753865,0.31722105,0.31746423,0.3176211,0.31760794,0.31737977,0.31735125,0.3178658,0.31730255,0.31751353,0.31720912,0.31698483,0.31779844
0.31710604,0.31686485,0.31745985,0.31710732,0.31760913,0.31784755,0.31817356,0.31780756,0.3175431,0.3172214,0.31746483,0.3176273,0.31761396,0.31738213,0.3173554,0.3178687,0.31730503,0.31751597,0.31721038,0.316981,0.3177994
0.3171041,0.3168683,0.31745768,0.31710827,0.31761232,0.31784257,0.31817794,0.31780225,0.31753826,0.3172142,0.31746423,0.31762442,0.317607,0.31738037,0.31735668,0.31786588,0.31730032,0.31751573,0.3172092,0.31697845,0.3177939
0.31710282,0.31686735,0.3174573,0.31710413,0.31760728,0.31784064,0.31817082,0.31780782,0.31754076,0.31721747,0.31746125,0.31762326,0.31761527,0.3173792,0.3173571,0.3178653,0.317303,0.31751332,0.31720853,0.31698418,0.31779766
0.31710824,0.31687227,0.31745905,0.31710812,0.31760836,0.31784236,0.31816936,0.31780013,0.3175369,0.31721532,0.31746066,0.31762055,0.31760398,0.3173832,0.31734258,0.31786042,0.31729817,0.31751204,0.3172115,0.3169817,0.3177998
0.31710428,0.31686988,0.31746283,0.31711066,0.3176139,0.31785005,0.31817806,0.31780905,0.31754267,0.3172229,0.3174692,0.31762537,0.31761646,0.31738323,0.3173586,0.31787091,0.31730357,0.317517,0.31721056,0.31698406,0.3178037
0.31710115,0.31686404,0.31746137,0.31710452,0.31760854,0.31784886,0.3181752,0.3178072,0.31754494,0.31721753,0.31746256,0.3176276,0.3176167,0.31738216,0.31735632,0.3178649,0.31730264,0.31751448,0.31721258,0.31697738,0.3177932
0.31710818,0.31686434,0.31746158,0.31710303,0.3176108,0.31784737,0.3181739,0.317807,0.3175401,0.3172199,0.31746852,0.31762615,0.31761387,0.3173796,0.31735423,0.31786817,0.3173054,0.31751397,0.3172111,0.31697994,0.3177963
0.3171032,0.31686786,0.31746516,0.31711084,0.31761298,0.31784987,0.31817925,0.317808,0.31754386,0.31722176,0.3174683,0.31763014,0.3176134,0.31738308,0.31735715,0.31787223,0.31729943,0.3175158,0.31721133,0.31698075,0.31780273
0.31710255,0.31686768,0.3174612,0.31710193,0.31760478,0.3178438,0.31816977,0.31780696,0.31754413,0.31721878,0.31746477,0.31762528,0.31761524,0.31738093,0.317357,0.31786478,0.3173043,0.31751144,0.31721175,0.31698623,0.3177947
0.3171055,0.31686684,0.3174587,0.31710732,0.3176094,0.31784645,0.3181731,0.31780612,0.317541,0.31721973,0.31746534,0.31762493,0.31761223,0.31738144,0.31735462,0.3178673,0.3173019,0.3175146,0.31721035,0.3169807,0.31779796
0.31710732,0.31686544,0.3174583,0.3171076,0.31760895,0.31784624,0.3181733,0.3178065,0.31754088,0.31721944,0.31746367,0.3176251,0.3176117,0.31738198,0.31735393,0.3178684,0.31730357,0.3175152,0.31720906,0.31698138,0.3177998
0.31710312,0.3168667,0.3174621,0.31710333,0.317611,0.31784642,0.31817502,0.31780806,0.31754428,0.31722057,0.3174653,0.3176248,0.31761718,0.3173817,0.31735802,0.31786737,0.31730527,0.31751475,0.31721228,0.31698352,0.31779754
0.31710634,0.31686968,0.3174602,0.31710854,0.3176126,0.3178469,0.31817693,0.31780392,0.3175388,0.31721866,0.31746984,0.31762695,0.3176084,0.31738067,0.31735414,0.3178674,0.31730205,0.31751642,0.31721005,0.31697893,0.3177954
0.31710702,0.31686965,0.3174569,0.3171072,0.31761163,0.31784552,0.31817478,0.31780434,0.31753945,0.31721863,0.3174652,0.31762087,0.31760925,0.3173824,0.31735173,0.31786597,0.31730062,0.31751606,0.3172101,0.31698066,0.31779638
0.31710887,0.31686702,0.31746215,0.3171044,0.31761128,0.31784573,0.31817454,0.31780213,0.31753993,0.31721765,0.3174659,0.3176291,0.31760764,0.31738272,0.3173507,0.3178664,0.31730008,0.317514,0.31721255,0.31697872,0.3177966
0.3171082,0.31686604,0.31745815,0.31710595,0.31761074,0.3178485,0.3181743,0.3178064,0.31754,0.31721893,0.31746456,0.31762418,0.31761467,0.31738257,0.31735635,0.31786817,0.31730488,0.31751508,0.31720954,0.3169816,0.31779945
0.3171057,0.31686574,0.31746033,0.31710875,0.31761163,0.31784377,0.31817478,0.3178054,0.31753972,0.31721804,0.3174653,0.31762323,0.3176096,0.31738225,0.31735522,0.31786847,0.31729966,0.31751424,0.3172101,0.31698287,0.31780195
0.3171066,0.316868,0.31745833,0.31710622,0.31760806,0.31784588,0.31817192,0.31780764,0.31754047,0.3172205,0.31746423,0.31762555,0.31761482,0.3173795,0.31735557,0.31786823,0.3173064,0.31751418,0.31720853,0.31698263,0.31779927
0.31710628,0.31686544,0.31745383,0.31710303,0.31760687,0.31784344,0.3181721,0.3178019,0.31753772,0.31721288,0.3174632,0.3176189,0.31760854,0.3173795,0.3173551,0.31786275,0.31730086,0.3175116,0.31721008,0.31697834,0.31778774
0.31710535,0.31686652,0.3174601,0.31710452,0.31760997,0.317847,0.318174,0.31780642,0.3175418,0.3172202,0.31746823,0.31762594,0.31761393,0.31738073,0.31735802,0.317868,0.3173045,0.31751436,0.31721112,0.31698197,0.31779557
0.3171066,0.31686726,0.31745985,0.31710812,0.317616,0.31784737,0.31817982,0.3178059,0.31753883,0.31721842,0.31746608,0.31762353,0.3176123,0.3173806,0.31735754,0.31786966,0.31730747,0.31751755,0.3172088,0.31698057,0.3178001
0.3171037,0.31686565,0.31745657,0.31710815,0.31761035,0.3178434,0.31817412,0.31780618,0.31753668,0.31721497,0.31746116,0.3176201,0.31761116,0.31737745,0.31735617,0.3178678,0.3173032,0.3175122,0.31720668,0.31698066,0.31780016
0.31710944,0.31686425,0.31745595,0.31710857,0.3176088,0.31784296,0.31817102,0.3178047,0.3175359,0.31721622,0.31746477,0.3176235,0.3176081,0.31738085,0.31735113,0.31786543,0.3173006,0.31751496,0.31720778,0.31697947,0.3177988
0.3171039,0.31686628,0.3174614,0.31710702,0.31760883,0.31784362,0.31817257,0.3178078,0.31754065,0.3172202,0.31746775,0.31762445,0.317615,0.31737816,0.3173603,0.31786945,0.31730255,0.31751138,0.31721056,0.31698406,0.31780005
0.3171062,0.31687197,0.31745797,0.31710824,0.3176105,0.3178483,0.31817484,0.31780767,0.31754088,0.3172204,0.3174648,0.31762666,0.3176151,0.3173835,0.31735492,0.31786758,0.31730387,0.3175177,0.3172079,0.31698325,0.31780034
0.31710505,0.31687164,0.3174542,0.31710428,0.31760973,0.31784803,0.31817257,0.31780654,0.31753916,0.31721994,0.31746477,0.3176213,0.317612,0.31738034,0.3173559,0.31787044,0.31730047,0.3175124,0.31720707,0.316984,0.31779832
0.3171065,0.31686616,0.31745228,0.31709543,0.31760067,0.3178364,0.3181599,0.3178063,0.3175324,0.3172167,0.31746966,0.31761223,0.31761724,0.31736392,0.31736055,0.3178587,0.31732568,0.3175065,0.31720713,0.31698704,0.31778362
0.31710717,0.3168617,0.3174681,0.31710827,0.3176092,0.31784737,0.31817377,0.317811,0.31754774,0.31722286,0.3174647,0.3176332,0.31761968,0.31738797,0.31735095,0.3178649,0.31730512,0.3175202,0.3172142,0.316982,0.3178041
0.31710327,0.31687653,0.3174631,0.31710064,0.31761163,0.31784895,0.31817472,0.31780678,0.31754357,0.3172231,0.31746808,0.31762797,0.31761688,0.31738067,0.31735668,0.31786913,0.31730333,0.31751245,0.3172123,0.31698558,0.31779712
0.31710246,0.31687242,0.3174604,0.31710836,0.31761062,0.3178415,0.3181711,0.31780744,0.3175396,0.31722194,0.317469,0.31762415,0.31761557,0.31737843,0.31735966,0.31786656,0.31730372,0.31751388,0.3172103,0.31698686,0.31780168
0.31710264,0.31686413,0.3174616,0.31710654,0.31761727,0.31784377,0.3181818,0.31781054,0.3175431,0.31722075,0.3174702,0.3176328,0.31761575,0.31738216,0.3173615,0.31787094,0.31730032,0.31752294,0.317209,0.31697902,0.31779763
0.3171077,0.31686628,0.31745258,0.31710827,0.31760794,0.31784552,0.3181727,0.31780297,0.31753513,0.3172146,0.31745994,0.31761825,0.3176057,0.31737792,0.31735304,0.3178695,0.31730106,0.31751,0.3172058,0.316979,0.3177982
0.31710368,0.3168661,0.31745854,0.31710687,0.31761232,0.3178469,0.31817695,0.31780672,0.31753996,0.3172174,0.31746602,0.31762245,0.3176117,0.31738102,0.31735617,0.3178687,0.3172987,0.3175146,0.31720936,0.3169795,0.3177969
0.31710836,0.316866,0.3174576,0.31710482,0.3176074,0.31784254,0.31816906,0.31780472,0.3175401,0.31721854,0.31746215,0.31762373,0.3176096,0.3173828,0.31735063,0.31786528,0.31730205,0.31751382,0.31721002,0.31698376,0.31779987
0.31710532,0.31686088,0.31746417,0.3171026,0.31761193,0.31784794,0.318179,0.31780666,0.3175446,0.31721807,0.31746694,0.3176322,0.31761634,0.3173824,0.31736216,0.317869,0.31730744,0.31751668,0.31721252,0.31697923,0.31779405
0.31710708,0.31686538,0.31746006,0.31710705,0.31760806,0.31784332,0.3181709,0.31780565,0.31753963,0.3172192,0.31746742,0.3176253,0.3176114,0.31738028,0.31735644,0.31786695,0.31730545,0.31751364,0.31721002,0.31698424,0.3177994
0.31710324,0.3168689,0.31746012,0.3171052,0.31761152,0.31784564,0.31817394,0.3178093,0.31754243,0.31722224,0.31746835,0.31762505,0.31761712,0.3173806,0.31735924,0.31786826,0.31730637,0.3175165,0.3172098,0.3169856,0.31779933
0.317105,0.31686586,0.31746238,0.31710392,0.31761163,0.31784415,0.31817526,0.31780657,0.31754255,0.31721997,0.3174677,0.31763053,0.31761461,0.31738108,0.31735843,0.3178671,0.3173055,0.31751683,0.31721166,0.31698155,0.31779635
0.31710696,0.31686544,0.31746265,0.31710023,0.31761348,0.3178485,0.3181786,0.3178023,0.31753632,0.31721425,0.31746554,0.3176278,0.31760722,0.31737524,0.31735322,0.31787163,0.31730145,0.31750828,0.31721005,0.3169743,0.3177937
0.31709978,0.31687492,0.31746224,0.31710637,0.3176083,0.3178443,0.31817257,0.31780767,0.31754094,0.31721574,0.3174572,0.31762183,0.31761336,0.31738144,0.31734797,0.31786436,0.31729943,0.3175109,0.31720835,0.31698626,0.31780416
0.31710726,0.31686813,0.31746194,0.31710595,0.31761438,0.31784832,0.31817478,0.3178058,0.31754094,0.31722242,0.3174686,0.31762576,0.317616,0.31738287,0.31735685,0.31786826,0.31730068,0.3175146,0.31721392,0.31698087,0.31780103
0.31710413,0.31686786,0.3174603,0.3171044,0.3176102,0.31784678,0.31817546,0.31780496,0.31754595,0.31722057,0.31746465,0.31762958,0.31761396,0.31738546,0.31735522,0.3178653,0.31729677,0.31751692,0.31721464,0.31697792,0.3177926
0.31710517,0.3168707,0.31745926,0.3171083,0.317613,0.3178473,0.31817636,0.3178078,0.31754047,0.31722206,0.31746984,0.3176244,0.31761372,0.31738108,0.31735915,0.317871,0.31730336,0.31751633,0.3172088,0.3169846,0.31780058
0.31710765,0.3168677,0.31745982,0.31710824,0.31761315,0.3178444,0.31817722,0.31780395,0.31753993,0.3172176,0.3174647,0.3176285,0.317609,0.3173834,0.31735206,0.31786573,0.31730175,0.3175192,0.31721017,0.31697816,0.31779736
0.31710875,0.3168671,0.3174585,0.31711236,0.31761497,0.3178482,0.31817907,0.3178069,0.31753904,0.31721982,0.31746167,0.31762683,0.31761104,0.31738332,0.3173531,0.3178722,0.3173023,0.3175187,0.31720692,0.31697887,0.31780684
0.31710455,0.31686363,0.3174622,0.3171113,0.3176128,0.31784415,0.3181791,0.3178085,0.31753847,0.31721687,0.3174683,0.31762373,0.31761155,0.3173792,0.31735823,0.31787145,0.31729773,0.31751436,0.31720835,0.31697983,0.31780112
0.31710744,0.31686738,0.31745747,0.31710392,0.31760815,0.31784564,0.31817204,0.31780335,0.31753594,0.3172142,0.31746295,0.317621,0.31760776,0.3173786,0.31735152,0.31786722,0.31730092,0.31750906,0.31720808,0.31698084,0.31779674
