0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0.053550806,0.04417631,0.043990735,0.048524167,0.056719366,0.052262776,0.05555471,0.053654607,0.05302798,0.054348174,0.06861479,0.061913233,0.05541072,0.05450598,0.05514863,0.0670381,0.057871047,0.061487984,0.05448536,0.06378719,0.05412629,0.060476948,0.0575041,0.060445707,0.061707582,0.056934405,0.05710874,0.071488366,0.07101783,0.060948122,0.07764233,0.069196135,0.06568075,0.080695294,0.06842404,0.07689555,0.07742555,0.07380028,0.085608855,0.06583275,0.08037637,0.08176431,0.08456088,0.08530555,0.05741354,0.07237047,0.081511,0.08286066,0.08304314,0.068520725,0.068026535,0.064801365,0.07023489,0.10159663,0.09134437,0.08817183,0.06491233,0.0679251,0.07750212,0.08404484,0.08919313,0.095049866,0.19396032,0.2119109,0.18646914,0.23018394,0.21622044,0.26160946,0.13975184,0.1587748,0.21192737,0.17898883,0.14511624,0.13763078,0.15969726,0.11075318,0.13767385,0.22114043,0.16273378,0.21863677,0.0699372,0.2524788,0.225451,0.19586438
0.050227165,0.044188328,0.043317683,0.041591257,0.047383185,0.04541279,0.04854595,0.052724697,0.048095953,0.050137285,0.04452884,0.04913875,0.039920215,0.049734958,0.04940788,0.047926925,0.060455963,0.05822185,0.055853166,0.04939575,0.049847264,0.0439243,0.05444673,0.05074265,0.04431421,0.046892665,0.047618818,0.044982165,0.050459404,0.054547742,0.06268438,0.069009386,0.092216365,0.084111914,0.07243033,0.08683122,0.09329341,0.08566307,0.07951552,0.088504225,0.09186536,0.10154975,0.10793484,0.08413847,0.056033153,0.07777777,0.086809665,0.08693028,0.08687409,0.09962309,0.09476925,0.08650859,0.09284689,0.10830129,0.111104585,0.081910916,0.07129435,0.06599244,0.08353726,0.11432547,0.11297321,0.08714268,0.10188072,0.08768361,0.09022248,0.10571639,0.13305531,0.13425568,0.0634944,0.114514306,0.0765331,0.09403596,0.070660055,0.05919097,0.05710296,0.057060007,0.09445524,0.0919833,0.10855717,0.11210679,0.052758172,0.111853905,0.12320763,0.110102415
0.059444446,0.051436428,0.04358345,0.04057617,0.048588023,0.044692725,0.043262832,0.05284319,0.0541843,0.053031012,0.048453107,0.047976542,0.04412894,0.059302814,0.057761632,0.051225923,0.044935945,0.06510621,0.050451424,0.046026725,0.052571606,0.04963752,0.036494996,0.04934277,0.053514663,0.05298174,0.05372232,0.04898555,0.0497762,0.044259194,0.042470936,0.04784631,0.053362984,0.045558214,0.051299244,0.0530798,0.06298295,0.0638998,0.057271563,0.049267296,0.05566152,0.07372538,0.07836891,0.06823255,0.04870661,0.058089517,0.057476368,0.050227243,0.061780445,0.05055617,0.057140365,0.05290166,0.0631525,0.09017448,0.07205466,0.06888052,0.065821685,0.05552124,0.07019486,0.07273335,0.06478334,0.070800334,0.061961673,0.10213645,0.099171154,0.10442595,0.13722219,0.11196318,0.08933124,0.104191296,0.08798987,0.0740095,0.097731695,0.08293007,0.08471364,0.06549833,0.084099114,0.09119895,0.110538974,0.110171884,0.04054166,0.08295317,0.09604734,0.089250244
0.4103422,0.05008296,0.06505201,0.06070562,0.116600744,0.1728817,0.14136468,0.17664528,0.082382135,0.11134139,0.07791834,0.11963982,0.17659989,0.13885272,0.06855698,0.12036116,0.1537827,0.19179049,0.17761461,0.114014365,0.094229884,0.09885328,0.15752292,0.19604911,0.12340846,0.11706779,0.099852726,0.10142699,0.09689624,0.11712302,0.120683186,0.116036,0.12988436,0.20900361,0.24329984,0.21906805,0.1670153,0.20889953,0.22304302,0.22133057,0.18941996,0.41000378,0.2884017,0.21603073,0.10849929,0.20107788,0.2630183,0.1963883,0.21582843,0.18834831,0.20441937,0.22131993,0.1883287,0.31419465,0.18428394,0.25793844,0.049964797,0.09827882,0.10255989,0.18700169,0.22239415,0.18218541,0.06050532,0.029134866,0.042055875,0.06383462,0.026977634,0.017864507,0.016312173,0.019745724,0.036249034,0.034091637,0.03836826,0.026687972,0.035982355,0.023438422,0.030097967,0.01966376,0.02963381,0.0221208,0.026295949,0.03039888,0.024223238,0.027975254
0.17204708,0.04819401,0.05275401,0.050217543,0.063549794,0.09256315,0.073666774,0.05219318,0.054274064,0.05124632,0.06374447,0.06484268,0.06930871,0.061078265,0.059927143,0.059892245,0.084118195,0.07910861,0.085135385,0.07732211,0.05716547,0.05664662,0.08338163,0.07817559,0.08110153,0.08120666,0.08316522,0.074240394,0.085403286,0.07321447,0.072233014,0.0793456,0.07818078,0.081810966,0.09032881,0.09037835,0.087504365,0.11273606,0.09921974,0.105188444,0.10682086,0.11027884,0.10973883,0.105212286,0.05622111,0.09044713,0.10943299,0.108884886,0.112360574,0.106511444,0.10158799,0.1050324,0.096874274,0.106960185,0.095515676,0.09219322,0.04018059,0.04808796,0.061777793,0.07843527,0.057124484,0.056857992,0.020993507,0.038728848,0.02292037,0.003703831,0.022975203,0.031565513,1.5587986e-05,0.011686788,0.038078696,0.021253714,0.02402214,0.0030757748,0.011552157,0.008773516,0.0014342057,0.023200445,0.00061322545,0.010065514,-0.016899422,0.050061952,0.02734275,0.01619393
0.08737669,0.048317764,0.060767487,0.057715163,0.054728463,0.09045422,0.06696097,0.06430297,0.06828149,0.07105669,0.059971876,0.06253973,0.059339404,0.064780354,0.054645013,0.074020304,0.09398415,0.09876896,0.09647138,0.08572725,0.08091821,0.07644422,0.09703113,0.08600024,0.07945239,0.09431166,0.07883336,0.11365206,0.09951125,0.09574325,0.09039172,0.09110903,0.08619374,0.09850502,0.11063828,0.12955068,0.11945584,0.122848645,0.11807482,0.14362931,0.12480465,0.16161269,0.12983562,0.16593745,0.08442081,0.10077462,0.117118984,0.12521845,0.11028611,0.09915787,0.14455715,0.14779094,0.13521442,0.196109,0.15066975,0.13385795,0.052784584,0.082663156,0.09026126,0.07061722,0.11275198,0.087633386,0.04466494,0.036106683,0.030920858,0.04267322,0.034320448,0.045468308,0.042113815,0.031133976,0.02312425,0.01759853,0.04571558,0.025710499,0.024428306,0.025258826,0.016536701,0.06015649,0.02614751,0.028821759,0.04020416,0.044017635,0.03456382,0.025690358
0.09463414,0.04318768,0.061421487,0.06410794,0.05275863,0.059315376,0.06961374,0.07243635,0.058823634,0.04846739,0.056059357,0.05839858,0.056039635,0.05997861,0.051347267,0.057229724,0.075032674,0.065655984,0.074139714,0.061101347,0.06781113,0.049243607,0.063324004,0.073751725,0.07253355,0.061248723,0.05654708,0.078896455,0.08800184,0.07977342,0.06443407,0.082301766,0.08830791,0.093702294,0.09811131,0.14531778,0.12721162,0.12634665,0.111323394,0.12400383,0.111479975,0.27351975,0.20453385,0.1580309,0.06232538,0.106981315,0.12606625,0.1728903,0.14039615,0.09073203,0.12325407,0.14373289,0.17403024,0.22835769,0.17417179,0.13018301,0.06303902,0.078610696,0.10599597,0.0791142,0.0930651,0.10230856,0.044231508,0.038219143,0.05837974,0.053704377,0.032884154,0.026929745,0.045540936,0.032225803,0.02711554,0.035544686,0.057176385,0.040242624,0.031797096,0.036341768,0.041397776,0.039083935,0.022197708,0.03286742,0.014974279,0.05194579,0.054596305,0.06612934
0.05922687,0.056575235,0.0630519,0.05491617,0.045207042,0.048492238,0.049894776,0.05278768,0.06406779,0.04628653,0.053649053,0.049087536,0.04857906,0.0559747,0.05263474,0.04925076,0.06130679,0.054677855,0.052991036,0.05217142,0.05492393,0.045833346,0.055257156,0.060769595,0.049581543,0.04864013,0.043354522,0.057757393,0.060259875,0.06497922,0.054030735,0.050819106,0.06105242,0.053683035,0.059863806,0.058301754,0.06074024,0.06537665,0.068477385,0.06491728,0.06973741,0.086706825,0.07734661,0.07027727,0.05545156,0.06046873,0.067073636,0.06906406,0.06458418,0.06574942,0.055386078,0.060119286,0.0524291,0.073997654,0.06599131,0.06971332,0.045948032,0.053284265,0.057212908,0.06404001,0.06911914,0.06412668,0.08645695,0.11149429,0.1072814,0.11745092,0.2241036,0.17313561,0.058253273,0.10185261,0.1106577,0.11754008,0.10402509,0.08066207,0.07682956,0.0743554,0.09716165,0.11887463,0.107797675,0.1083545,0.025105452,0.123765945,0.13070388,0.115202755
0.06879792,0.044256132,0.044819582,0.053244438,0.05938318,0.052988205,0.060542926,0.059143517,0.055063006,0.055443536,0.051076267,0.05222795,0.05633956,0.049905468,0.04702615,0.060408354,0.05795925,0.0642466,0.069345735,0.055845678,0.052982487,0.061038647,0.06442505,0.070657924,0.060185477,0.07615755,0.06358766,0.06318285,0.0725247,0.056679204,0.06104494,0.06184601,0.05780004,0.06377132,0.07361656,0.073410064,0.07195497,0.06825324,0.074920535,0.064084835,0.09057925,0.09140072,0.09100923,0.086524054,0.059083536,0.06581958,0.07307741,0.07833444,0.08138405,0.07130126,0.069373816,0.06273041,0.084637634,0.079827346,0.075183354,0.08085988,0.05487309,0.05738847,0.07358658,0.0747693,0.091310345,0.06965853,0.09199436,0.07971102,0.070346996,0.0597361,0.06268494,0.07001039,0.06900602,0.05512642,0.07123023,0.05496582,0.04235819,0.05329229,0.046005156,0.050245862,0.049152523,0.05767868,0.0555153,0.042447913,0.029517116,0.058580358,0.06490582,0.06762944
0.08604384,0.038938336,0.038811315,0.03435594,0.05130235,0.05676439,0.05546565,0.045977473,0.041510496,0.042763315,0.048418853,0.047514535,0.042069476,0.05265211,0.040586967,0.055352643,0.058758073,0.08010697,0.07744247,0.05704165,0.06828708,0.062631354,0.06330612,0.09017045,0.06894686,0.07873751,0.07263465,0.07963594,0.06449568,0.060337495,0.07178824,0.057237398,0.06896156,0.0686707,0.07362977,0.081583716,0.10695332,0.104836985,0.124957144,0.10671788,0.12816875,0.092240885,0.10306907,0.11455199,0.06977659,0.08639897,0.10950431,0.09001473,0.104586825,0.086310744,0.10374821,0.11012192,0.10199697,0.08623424,0.1188533,0.12117431,0.046880987,0.065408275,0.08211143,0.07359933,0.06443141,0.059385683,0.054241426,0.02149765,0.050198775,0.036248468,0.03846525,0.037841357,0.012983966,0.01969978,0.03468465,0.043832302,0.024910862,0.017669966,0.037133504,0.035936967,0.037186943,0.041508157,0.009309577,0.013169927,0.024256457,0.04103452,0.040732555,0.034706052
