0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0.14254673,0.14321385,0.14469115,0.13344881,0.14137864,0.14095712,0.13709351,0.13807198,0.14148715,0.13312939,0.13374177,0.13536845,0.13609947,0.13480468,0.14305642,0.14166975,0.13786763,0.13999602,0.13798946,0.13064179,0.13141547,0.13344333,0.13917401,0.14164284,0.13630241,0.13620816,0.14007701,0.14156793,0.13782218,0.14098184,0.14242202,0.1373061,0.14029506,0.13750057,0.13889563,0.14427276,0.14300731,0.13600123,0.13646223,0.137782,0.13300285,0.13887225,0.14114666,0.13665509,0.13485186,0.13420327,0.13547605,0.14039437,0.13294521,0.13887006,0.14287186,0.13814819,0.1384892,0.14110835,0.14246894,0.13877814,0.13962431,0.14174122,0.14511257,0.1384071,0.13667317,0.13425116,0.13432874,0.13698855,0.1411544,0.12921186,0.14020588,0.1354663,0.1380052,0.14223635,0.14473215,0.13815254,0.139529,0.14538404,0.13241787,0.13453859,0.13928583,0.1385409,0.13488138,0.14256552,0.13548522,0.14060019,0.13781208,0.14003731
0.13653065,0.14727645,0.1410405,0.14685847,0.1409173,0.13666761,0.13935089,0.13602544,0.14016122,0.14096539,0.14143509,0.13804127,0.14075704,0.14284368,0.13916448,0.14259474,0.1456043,0.13904752,0.14624819,0.14648056,0.14379787,0.14056927,0.13982491,0.15091029,0.14169602,0.14047714,0.14023578,0.14111845,0.13951911,0.14322653,0.14397576,0.14554875,0.1428426,0.1431981,0.14598821,0.1404719,0.14244254,0.14145263,0.14289579,0.13816737,0.14053237,0.14592773,0.14546484,0.14411724,0.14330803,0.14170909,0.14869997,0.13678724,0.14123634,0.14811209,0.13363712,0.14102894,0.14343399,0.14394516,0.14116639,0.13959527,0.1467871,0.13780157,0.14984818,0.14058937,0.13328505,0.1408938,0.14210293,0.14040403,0.13827255,0.14874798,0.13961609,0.14105175,0.14113857,0.13536341,0.14408512,0.14629601,0.13589549,0.14072217,0.14241405,0.14571078,0.13555703,0.1435941,0.1447086,0.14643091,0.14521527,0.14188246,0.13910037,0.1396563
0.14066687,0.14048676,0.13776022,0.14235236,0.13604312,0.13190623,0.13711277,0.13722976,0.13750404,0.14133398,0.13957009,0.13736235,0.13363703,0.13930216,0.13251711,0.13619035,0.14437568,0.13690533,0.13831873,0.14097159,0.14562288,0.1381385,0.13748093,0.13734204,0.13880461,0.13371879,0.1324662,0.14114974,0.1374001,0.13758285,0.13424735,0.13204549,0.14017373,0.13986044,0.13670588,0.13808046,0.13413492,0.13991617,0.14732769,0.13915785,0.13580178,0.13740577,0.12425996,0.13798769,0.13997191,0.13446529,0.132643,0.14548822,0.14024405,0.13585053,0.13499522,0.13806003,0.13902114,0.13887121,0.14042372,0.135885,0.14191115,0.14084817,0.13987963,0.13866635,0.13529257,0.1411193,0.14031053,0.14037402,0.1378308,0.13878897,0.14512731,0.14185639,0.13816282,0.13921173,0.14221343,0.13366303,0.13736147,0.12980261,0.14161153,0.13806356,0.1336153,0.13774842,0.13957343,0.13762173,0.13801622,0.14322704,0.14098532,0.13410088
0.1467077,0.15492338,0.1539776,0.15162164,0.15583932,0.14828315,0.14404313,0.15323405,0.14701319,0.15549688,0.1476067,0.1442551,0.15379335,0.15496588,0.14839794,0.1583228,0.14864382,0.15080947,0.15600832,0.15911493,0.15270264,0.14868191,0.1444904,0.14452507,0.14959805,0.14720783,0.14529754,0.14634524,0.15759337,0.14457603,0.14333808,0.15128784,0.15155083,0.15934932,0.14572409,0.15619718,0.15321656,0.14582883,0.15193982,0.15444824,0.14451519,0.14917788,0.14856857,0.14526983,0.15129216,0.14285007,0.14849779,0.14915544,0.15365463,0.15768881,0.15161964,0.14566502,0.14647596,0.15046078,0.15260361,0.14896984,0.14516698,0.14767091,0.14740483,0.1558874,0.15362859,0.14996275,0.15368038,0.15462612,0.154337,0.14806692,0.1463546,0.15125482,0.15416108,0.14349431,0.1543796,0.14185102,0.15117417,0.15051195,0.16079141,0.14821951,0.15312278,0.15191823,0.14918578,0.14772859,0.15786858,0.1547606,0.14972347,0.15053648
0.15939501,0.15321706,0.15659344,0.15314059,0.14641811,0.14926536,0.14906052,0.14370553,0.1576994,0.146841,0.15220517,0.14917538,0.15008253,0.14529473,0.15105124,0.151634,0.1484649,0.14381728,0.15753832,0.14892101,0.15456331,0.14945783,0.1518594,0.15286365,0.15266782,0.1491375,0.15116026,0.1529942,0.14613818,0.15359883,0.14594492,0.15099078,0.15633108,0.1413033,0.15267321,0.15404645,0.15577061,0.14357476,0.14928512,0.14727616,0.15710582,0.15442142,0.144933,0.15098786,0.14975007,0.15886725,0.15757187,0.14850345,0.15067916,0.14698555,0.14462121,0.15373275,0.15169631,0.15237544,0.14338656,0.14886905,0.14526226,0.14305428,0.15409817,0.14247067,0.1516617,0.15088914,0.15051544,0.15453109,0.14075936,0.14450167,0.15878484,0.14668858,0.1512182,0.1560612,0.14613603,0.15144384,0.1529912,0.15042527,0.15249777,0.14764875,0.15338051,0.14558713,0.16062851,0.14773484,0.15345383,0.15145783,0.14922747,0.15534115
0.1526726,0.15615125,0.152295,0.14846933,0.15093294,0.15057795,0.1601571,0.15807486,0.1499545,0.15294987,0.15228543,0.1538894,0.15233603,0.1566919,0.15929843,0.15519679,0.15419972,0.14797045,0.1552812,0.1555234,0.15250191,0.15180098,0.15620424,0.15064314,0.14889254,0.14747497,0.14977884,0.1578939,0.14959946,0.14895608,0.1456314,0.15555383,0.14536883,0.15712494,0.15204743,0.13969876,0.1455925,0.15068574,0.15039334,0.1472927,0.15118298,0.15289384,0.14960758,0.1564967,0.1511739,0.15263689,0.15757462,0.14028361,0.14863467,0.14687401,0.1517085,0.15211983,0.15504038,0.14623432,0.1531611,0.1576929,0.14966886,0.15402453,0.14881922,0.15857354,0.15277785,0.149246,0.15280339,0.15505955,0.14765316,0.14675248,0.1532924,0.15401071,0.15439333,0.15842946,0.15566503,0.15452854,0.15389283,0.1482832,0.14953123,0.14716706,0.15147726,0.1551441,0.14654516,0.1491315,0.15881413,0.14859645,0.14693165,0.15223259
0.15415473,0.15615614,0.14024678,0.15026557,0.15588659,0.1564354,0.15808414,0.15030475,0.15304506,0.14677858,0.16106819,0.15533246,0.16236402,0.15517043,0.15205413,0.15070327,0.15735774,0.1552559,0.1509758,0.15818734,0.16163677,0.14858384,0.14952151,0.15691687,0.14956924,0.15399688,0.14893903,0.16343284,0.16014212,0.15668286,0.1498693,0.15155162,0.15360047,0.15156165,0.15231232,0.15739122,0.15361445,0.15482035,0.15628913,0.15032022,0.1563577,0.15104628,0.1577051,0.15450351,0.15777335,0.1547295,0.15959951,0.16057543,0.14815798,0.15859206,0.1549379,0.16133648,0.15809506,0.15780713,0.15661012,0.15761639,0.1542555,0.1572711,0.15865374,0.15444592,0.1519558,0.15218994,0.14989546,0.15435077,0.15686981,0.16116935,0.15937829,0.15324442,0.1598958,0.14878555,0.14992186,0.15184122,0.15305886,0.15696464,0.15543148,0.15161096,0.14856285,0.15320729,0.16651922,0.1504655,0.15338369,0.15053217,0.15448062,0.16189057
0.1386056,0.14935921,0.14764023,0.14238639,0.14700244,0.14453222,0.1398811,0.14834906,0.14713748,0.14554757,0.1384564,0.14249864,0.14895017,0.14878456,0.15060031,0.14372951,0.14518629,0.14415735,0.14585295,0.1511567,0.14192478,0.1489388,0.14223242,0.1572339,0.1431656,0.14272629,0.1529641,0.14561512,0.14959341,0.14205813,0.15265816,0.14473413,0.14381677,0.14614767,0.14776939,0.14350268,0.14771071,0.1483046,0.15232399,0.1526407,0.14951806,0.14401689,0.15724513,0.1491327,0.14982346,0.14978635,0.14474836,0.14381386,0.14454384,0.14607964,0.14911002,0.14852355,0.1425473,0.1558369,0.14963089,0.14614119,0.14892034,0.14360008,0.14801277,0.14843851,0.14296201,0.14592163,0.14824106,0.15032233,0.14800031,0.14970052,0.14976266,0.1520786,0.14694984,0.14893912,0.15049277,0.15103178,0.14485952,0.14183222,0.15172476,0.1448908,0.15245245,0.15046175,0.15157016,0.13942142,0.14753094,0.14822862,0.1393036,0.14265162
0.15637994,0.14462276,0.15078498,0.14601263,0.14588901,0.14183944,0.14726065,0.14818418,0.14076824,0.14658692,0.14786519,0.15038177,0.1425154,0.14727789,0.1489837,0.14970596,0.14422798,0.1365639,0.14539863,0.1483285,0.15261243,0.14835404,0.15902634,0.15236294,0.15275654,0.14973255,0.15234484,0.14982148,0.14645186,0.1472086,0.14429006,0.14350158,0.14027336,0.14715424,0.14517199,0.14603435,0.14217219,0.15154767,0.15185441,0.14671412,0.1471538,0.14467418,0.14610653,0.14118937,0.14638975,0.15420055,0.14336015,0.15084952,0.13993378,0.14010014,0.15334502,0.14633101,0.14696392,0.14181118,0.15391734,0.14884748,0.13744098,0.14379603,0.14298739,0.14900757,0.14753197,0.15212053,0.14560771,0.1479205,0.1497408,0.1457172,0.15086208,0.1451,0.14301936,0.1467834,0.1391688,0.15491796,0.15098059,0.14813092,0.14842568,0.1461584,0.14626789,0.1444836,0.1438345,0.1466395,0.14984974,0.14457496,0.15627585,0.14950247
0.1655634,0.16228396,0.17309019,0.16519362,0.15136899,0.16805683,0.17082162,0.1574926,0.16526623,0.15265898,0.16284844,0.15948549,0.16262886,0.1647227,0.15912342,0.1645543,0.15703459,0.17061217,0.15336235,0.14629112,0.15950862,0.16824593,0.17314813,0.1589774,0.15790464,0.15898551,0.16708653,0.16499029,0.1545736,0.1644754,0.16134065,0.16834053,0.15820841,0.16497941,0.16492543,0.15549472,0.16338915,0.16233878,0.16928495,0.1541932,0.16407727,0.16043742,0.16158856,0.1518101,0.16213556,0.15970156,0.16169488,0.1592013,0.15803,0.16501231,0.16137074,0.16349679,0.163798,0.16716936,0.1604525,0.15274446,0.16027503,0.169504,0.16615248,0.16131927,0.15932445,0.16302861,0.1592128,0.16430053,0.16283111,0.15740639,0.15891819,0.16955437,0.16872512,0.16051717,0.15937352,0.16432819,0.1645417,0.17016628,0.16829082,0.16071294,0.16340467,0.1550612,0.16724837,0.16624235,0.16257454,0.15710558,0.16345972,0.16362002
0.1549296,0.16084567,0.1611883,0.16135053,0.16088192,0.15001746,0.15168442,0.15916236,0.15480599,0.1485763,0.15893894,0.15673119,0.15457378,0.1604268,0.1500661,0.15110378,0.15713148,0.15789403,0.14400657,0.14774585,0.15319362,0.14987397,0.15422796,0.15302919,0.14976966,0.15472473,0.16336036,0.15507823,0.1587061,0.15607078,0.1538075,0.16513352,0.15515092,0.15214564,0.15555272,0.15842643,0.14817666,0.14985543,0.15314092,0.15249674,0.1625244,0.16083251,0.15382671,0.15119079,0.16020529,0.14818281,0.16274798,0.14955452,0.1599811,0.15725425,0.16172788,0.15640776,0.15294653,0.15365279,0.15532273,0.14718445,0.15110296,0.15820701,0.15413727,0.15973423,0.15784423,0.15885465,0.1615993,0.15700407,0.16214153,0.1570988,0.15496558,0.15773866,0.15650919,0.14745766,0.15890394,0.15104288,0.15307885,0.15806668,0.15854643,0.15742125,0.15447555,0.15708943,0.15907587,0.1568265,0.15925065,0.15862295,0.15018952,0.15625054
0.16173333,0.16124718,0.16291606,0.16213664,0.16901676,0.1642317,0.16303015,0.15365282,0.15531914,0.16286968,0.16024098,0.15782064,0.1644477,0.15754932,0.16741224,0.16029909,0.16600296,0.15487854,0.15929899,0.15902577,0.16785075,0.15803315,0.16114403,0.16285074,0.15598847,0.15754145,0.16276282,0.14649476,0.16000809,0.1606048,0.1524855,0.16754133,0.16256401,0.16102676,0.15565142,0.16394366,0.16965859,0.16244625,0.15875086,0.16869509,0.15588228,0.16488501,0.1624957,0.15890893,0.15467402,0.16967769,0.163375,0.15352991,0.16722241,0.16323777,0.1637066,0.15967794,0.1546586,0.16467515,0.16029759,0.1588164,0.1586578,0.15805812,0.15112345,0.1633796,0.1654316,0.16261171,0.16180246,0.16384669,0.15787295,0.16093454,0.1529338,0.1545555,0.16254355,0.1672847,0.15344317,0.15684181,0.16332713,0.15461369,0.16272892,0.16110176,0.16385235,0.16715716,0.16166922,0.15355612,0.17015836,0.15897231,0.15404697,0.15404366
0.15784945,0.1524829,0.15134941,0.15814441,0.15240419,0.14980711,0.15142344,0.1525779,0.15163505,0.15549824,0.14918853,0.14894658,0.14145277,0.1492935,0.1525025,0.15083393,0.14604123,0.1521315,0.15153018,0.16321646,0.15310945,0.15620543,0.15778686,0.15394218,0.1525192,0.14941227,0.15463965,0.15227336,0.1532734,0.1542966,0.15507515,0.15522198,0.15530293,0.1507234,0.15299909,0.15243033,0.15667047,0.15432638,0.14546373,0.15586981,0.14560355,0.14742157,0.15244816,0.14883624,0.15427643,0.15485433,0.15291633,0.15217504,0.15262748,0.15215111,0.1501429,0.14711651,0.15763517,0.15048483,0.15183936,0.15877007,0.15556195,0.14807528,0.14213362,0.15434705,0.15405704,0.15130937,0.15479267,0.15020402,0.14611761,0.14965548,0.1527367,0.14959061,0.15418594,0.14919461,0.15241933,0.15364698,0.15444453,0.15148684,0.15071617,0.1546626,0.14992876,0.15079243,0.15601112,0.15658261,0.1477035,0.14868477,0.15833932,0.15597856
0.14570814,0.15708709,0.15252155,0.14296304,0.15790506,0.15147324,0.15456788,0.15287624,0.15308204,0.15465693,0.14694752,0.15258086,0.15367754,0.15089685,0.15662412,0.14902143,0.15279312,0.14760995,0.15098374,0.15578309,0.14610425,0.15187551,0.14759861,0.1524319,0.1474429,0.1532181,0.15288426,0.15390944,0.14078575,0.16217828,0.14756496,0.15559563,0.16040154,0.14902838,0.1520387,0.15688337,0.15474303,0.15818457,0.15476057,0.15691417,0.15554366,0.14931929,0.14808491,0.1590998,0.15500644,0.15392163,0.14718737,0.15234911,0.15166233,0.15365115,0.14872538,0.1565446,0.15187725,0.1515465,0.15837681,0.15453623,0.15339187,0.15159407,0.15070966,0.14833988,0.1449457,0.15774937,0.1468296,0.1517318,0.14718024,0.14956503,0.14472692,0.15564227,0.15664329,0.15017818,0.15239903,0.1584611,0.14743982,0.15097757,0.15197392,0.14536183,0.15967828,0.14544676,0.14845133,0.14803211,0.15698206,0.1596805,0.1526532,0.1521608
0.15910745,0.1665811,0.16215289,0.16959174,0.15940502,0.15952192,0.16413599,0.159956,0.16362661,0.15753877,0.16097355,0.15457475,0.17099904,0.16581172,0.15153188,0.1581308,0.15318792,0.16104083,0.16413227,0.16160136,0.16284984,0.16161631,0.16113122,0.16597685,0.15374304,0.16258062,0.16272177,0.15740769,0.16971639,0.16214263,0.15483367,0.16306885,0.15352578,0.16892417,0.15991756,0.15219519,0.16294548,0.15812913,0.16443275,0.16241059,0.16073789,0.15829872,0.15243377,0.15633257,0.16022524,0.1522146,0.15330313,0.1689206,0.16048554,0.16103801,0.15461165,0.16315903,0.15834907,0.15080027,0.15265699,0.16756082,0.15835111,0.15843903,0.15846515,0.1542982,0.15906036,0.1527264,0.16135876,0.15527119,0.15658164,0.15886827,0.16085696,0.15321703,0.14965086,0.16756208,0.16843276,0.16137393,0.16085169,0.15606856,0.16678217,0.16455875,0.15651213,0.1496918,0.15876898,0.15748335,0.16074876,0.15634517,0.16192086,0.16911705
0.16632175,0.17230867,0.17153363,0.16799228,0.1678953,0.1622298,0.16694897,0.16549419,0.16261384,0.16277766,0.16208085,0.17169426,0.17207167,0.15040569,0.1616703,0.17380114,0.15652105,0.16005166,0.15355805,0.16501483,0.16389821,0.16991094,0.16563523,0.1602217,0.1611031,0.16103674,0.17387882,0.16995218,0.16248898,0.16336685,0.15757352,0.17045891,0.16338502,0.16608734,0.16215874,0.15961578,0.17218003,0.15599245,0.1598534,0.16752857,0.16152586,0.15575127,0.17362042,0.16418819,0.16415751,0.1726796,0.1672705,0.1673974,0.16069381,0.16401416,0.16046824,0.17382483,0.16406682,0.17026769,0.17284644,0.16185187,0.16689922,0.1612965,0.15945226,0.17269239,0.17032441,0.17181867,0.15917844,0.16379856,0.16341601,0.15254436,0.1584548,0.16285351,0.16384679,0.1550951,0.17106096,0.17069688,0.16111164,0.1683306,0.1703447,0.16280259,0.17006382,0.16070494,0.16509418,0.16850922,0.16802487,0.16160782,0.16515107,0.15469514
0.15272771,0.14492497,0.16154,0.15400633,0.15672688,0.15381376,0.16057733,0.16948035,0.15866283,0.15669155,0.1589132,0.15614282,0.16138804,0.1602747,0.15930048,0.16546664,0.15396889,0.15430853,0.15909782,0.16125244,0.15914865,0.15906245,0.1554127,0.15509586,0.15686253,0.15889785,0.1589543,0.1625315,0.16009267,0.16162334,0.15840368,0.16092516,0.15579279,0.16442132,0.16611078,0.15897702,0.15715183,0.16468225,0.15207574,0.16025433,0.16392086,0.15989843,0.16706769,0.16219564,0.15231234,0.14954183,0.15150395,0.16004495,0.15107557,0.14867173,0.16096048,0.15514871,0.15755443,0.16109405,0.16111667,0.16820946,0.1608134,0.15088665,0.15593453,0.1528342,0.15669487,0.15361957,0.15971105,0.16222933,0.15901358,0.1623252,0.15209648,0.14898029,0.16066228,0.16579382,0.1648405,0.1541672,0.16689406,0.16642345,0.15719019,0.16158934,0.15639564,0.16069569,0.15925275,0.16265532,0.15445861,0.16320819,0.154709,0.1613985
0.16155274,0.1485309,0.15758626,0.15286924,0.15708181,0.16672625,0.15238842,0.15968345,0.15311344,0.15404016,0.16075975,0.16241801,0.15424936,0.15819833,0.16293806,0.15475069,0.14657325,0.15534808,0.15753554,0.15780811,0.15830861,0.16362154,0.16580968,0.16073698,0.16486573,0.15726337,0.15354098,0.15765393,0.15933897,0.16413678,0.16247846,0.16570772,0.15743877,0.15524518,0.16088806,0.16554525,0.15942556,0.1674331,0.1586062,0.16425872,0.15963641,0.1553905,0.16615477,0.16020957,0.16052444,0.16633098,0.1624075,0.15091519,0.16345227,0.1630656,0.16253953,0.16107897,0.15772377,0.16193107,0.15926456,0.1584266,0.15180863,0.16356164,0.15812333,0.1658882,0.15785308,0.15909848,0.1552187,0.15132725,0.16495405,0.15897265,0.16404675,0.15916339,0.15834105,0.16473947,0.1597533,0.15781265,0.15879393,0.16150017,0.1603448,0.1574728,0.16179048,0.16734026,0.15693787,0.16154331,0.16424361,0.16170105,0.1610003,0.16522625
0.17270805,0.16025801,0.15492149,0.15752411,0.1570505,0.15283608,0.15647414,0.16879585,0.14606024,0.15974858,0.15950222,0.15909308,0.15171006,0.16300866,0.1531565,0.15544836,0.15870011,0.15350667,0.15796098,0.16165182,0.15644953,0.15825352,0.15970111,0.15616494,0.16295029,0.15422027,0.15425405,0.16665001,0.15841171,0.15608071,0.1613411,0.15239145,0.16482595,0.15349486,0.16028675,0.15338707,0.15565614,0.16354997,0.1654957,0.15479214,0.15636964,0.1540528,0.15774386,0.15161626,0.15632747,0.1608229,0.15775254,0.16459493,0.16660166,0.15427169,0.1539064,0.16276877,0.16811952,0.15210037,0.15712312,0.1617059,0.16010877,0.16485216,0.15595682,0.15996444,0.16066642,0.15724723,0.16544372,0.16229407,0.16621408,0.1606577,0.15147986,0.15772702,0.16054127,0.15246026,0.15619151,0.16212064,0.16637103,0.1641782,0.1505746,0.16224083,0.16137074,0.15451087,0.15307023,0.15886912,0.15484753,0.16271128,0.16109896,0.15894277
0.15474796,0.14931953,0.15961611,0.15878661,0.15463747,0.16602246,0.16020036,0.16003422,0.15383239,0.15555866,0.1602101,0.16646138,0.15759286,0.15791039,0.1689924,0.15967616,0.15456758,0.14958106,0.16552643,0.15965354,0.16662085,0.162645,0.16206174,0.1586394,0.15300831,0.1663423,0.16716681,0.15813372,0.16255069,0.15489446,0.1513892,0.1607807,0.15787546,0.1510044,0.15825,0.16553433,0.15635994,0.15778239,0.16929609,0.15343171,0.15564352,0.16472726,0.1632835,0.15841362,0.16211541,0.15698782,0.15910658,0.15550637,0.16490573,0.15914163,0.16105685,0.16583534,0.1580754,0.15709864,0.16132934,0.16509154,0.15880008,0.153334,0.15818794,0.15810606,0.1619525,0.16526936,0.15502273,0.15939529,0.15096626,0.15523888,0.15925038,0.15949565,0.1571368,0.15561971,0.15323542,0.15579025,0.16401236,0.1562699,0.15938248,0.16506414,0.15230867,0.16376397,0.16532318,0.15362434,0.16248329,0.16402797,0.15967788,0.1596159
0.15975417,0.15878566,0.16214775,0.16413443,0.15907192,0.158821,0.15889849,0.16366798,0.16289529,0.16001101,0.16391024,0.16340458,0.16339216,0.15565589,0.14873673,0.15913577,0.16166362,0.16315587,0.16246654,0.15905046,0.15140371,0.15670948,0.15500726,0.15990229,0.15900828,0.1547745,0.15816456,0.16373594,0.15385245,0.15630034,0.15681542,0.14623185,0.14872348,0.16507323,0.16026944,0.1619449,0.1589677,0.15925609,0.1597965,0.1601676,0.15983501,0.15696573,0.15504262,0.15728351,0.15695544,0.15690976,0.15649323,0.15923537,0.15823099,0.15999357,0.16096488,0.1600219,0.15752645,0.15723066,0.15878254,0.14921576,0.15941285,0.15774688,0.15786159,0.15635236,0.15007989,0.15734155,0.15316164,0.16106075,0.14023311,0.1563752,0.16312568,0.16819085,0.14669211,0.15471405,0.15689331,0.15781209,0.15385681,0.16415493,0.15981342,0.15998101,0.1592795,0.15981616,0.15738834,0.16177604,0.15726791,0.15060017,0.16155988,0.1661568
0.1617671,0.15917484,0.16578525,0.16510405,0.1539485,0.15134674,0.15604948,0.16144228,0.15839468,0.15225427,0.1651523,0.153746,0.16141015,0.15846017,0.16084115,0.1592092,0.15282266,0.16064578,0.15679145,0.15086685,0.1603954,0.16102862,0.16476674,0.15473892,0.15937212,0.15786076,0.16516806,0.15581919,0.15446578,0.15444376,0.16343276,0.15991136,0.15683743,0.15444793,0.16316512,0.16303992,0.16236933,0.16439348,0.15718922,0.16302033,0.16681047,0.1547548,0.16112497,0.16384402,0.15381762,0.15806508,0.15638763,0.15284301,0.16079043,0.15899616,0.15990534,0.1575843,0.15919414,0.15476605,0.15607099,0.15314849,0.15435359,0.15808897,0.15920275,0.16087253,0.16640854,0.15390512,0.1522143,0.16110446,0.15583189,0.16235457,0.16550261,0.15706079,0.1595172,0.16038263,0.16311862,0.16515905,0.1557005,0.15380947,0.15442747,0.15583973,0.16258006,0.16320659,0.15180539,0.15645716,0.15180269,0.15515211,0.15889114,0.15840851
0.16502205,0.16874486,0.16357784,0.16608731,0.16645254,0.16367786,0.15834711,0.16546352,0.1588617,0.16499929,0.15985785,0.14970402,0.15289293,0.16439459,0.16061744,0.16404696,0.16353297,0.159489,0.16590919,0.1570965,0.1644499,0.15865538,0.16974156,0.15689754,0.16650894,0.15901296,0.16349363,0.1588438,0.15615287,0.15676223,0.16075322,0.16166022,0.15916196,0.16055484,0.16084296,0.15046339,0.16195673,0.16310427,0.16318189,0.15542908,0.16173714,0.15892999,0.16126436,0.16010112,0.15863301,0.15026152,0.15399793,0.15411034,0.16020648,0.15411745,0.15705782,0.15819472,0.16788352,0.15549108,0.16684611,0.16857278,0.1664793,0.15509515,0.15989998,0.16587459,0.1597919,0.16171631,0.15967111,0.15920846,0.16201295,0.15923709,0.16446799,0.1569342,0.16262582,0.16111149,0.15941559,0.16353635,0.16405545,0.15720001,0.15612619,0.16055836,0.16008328,0.16443194,0.16352278,0.15794255,0.1558752,0.16323544,0.16462165,0.15898699
