0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
0.022410342,0.021474361,0.020054104,0.020187149,0.019194119,0.019517519,0.019149985,0.019688195,0.019369967,0.019510815,0.019488566,0.019792594,0.018895075,0.018628366,0.019027634,0.017547289,0.017774308,0.018682713,0.019799836,0.018586883,0.018246386,0.018370014,0.020498406,0.020017542,0.019722903,0.019544234,0.018730586,0.018264303,0.019371225,0.019804042,0.019384665,0.018004108,0.019682257,0.020098465,0.020369954,0.019860918,0.019890476,0.019746179,0.018898567,0.018504327,0.01975421,0.019197546,0.019397879,0.019642994,0.018587062,0.017326215,0.019228633,0.020516368,0.020194154,0.019999957,0.019249814,0.018721713,0.020304566,0.019308312,0.018648185,0.020035027,0.019214015,0.015936557,0.01882405,0.020924492,0.020371541,0.019844165,0.019647961,0.019742036,0.02047878,0.020148106,0.021461291,0.021156544,0.021564974,0.01952808,0.020890018,0.02217172,0.03777506,0.03819832,0.040154897,0.029159436,0.030303305,0.036496673,0.03725359,0.02545306,0.034617465,0.04783718,0.025605135,0.028984716,0.0338386,0.033143055,0.058258057,0.059560098
0.022437999,0.021293705,0.02082206,0.020885132,0.019734042,0.019300506,0.019019581,0.019401258,0.019627348,0.019752137,0.019340718,0.01993785,0.019275647,0.01917994,0.019179529,0.018477762,0.018455584,0.018618029,0.019940916,0.01885381,0.018697096,0.018937727,0.020244757,0.020408718,0.020257143,0.01991744,0.019729253,0.01990723,0.0199025,0.019781698,0.01981186,0.018413393,0.019832982,0.019997431,0.019646551,0.019645821,0.020170487,0.019722989,0.019118179,0.019851051,0.020241886,0.01932117,0.01926575,0.020014044,0.019041328,0.016734123,0.019598609,0.020782104,0.019392198,0.02004279,0.01994775,0.01987159,0.020282252,0.020554237,0.019684449,0.02000163,0.019563762,0.01764123,0.01958428,0.020814247,0.020039922,0.020889634,0.01948205,0.020282673,0.020877678,0.021104896,0.020692244,0.021845557,0.02164724,0.01841547,0.020733502,0.02223882,0.023286069,0.0476683,0.035756253,0.031545278,0.030564794,0.030846667,0.034273785,0.024642827,0.031994507,0.04631893,0.0242242,0.026914475,0.0313127,0.031137535,0.05935354,0.0613708
0.022135949,0.020904422,0.020566756,0.019415371,0.01880592,0.018417971,0.018489553,0.016700448,0.01740483,0.016273174,0.016970005,0.019391213,0.017803483,0.017393954,0.017517302,0.017086772,0.016157815,0.017004808,0.018913817,0.017089296,0.015453559,0.015033262,0.018980782,0.020020016,0.018553928,0.016716981,0.017333986,0.015792347,0.017391296,0.018346934,0.017916175,0.01300201,0.01805265,0.019104427,0.01723801,0.018193107,0.017989332,0.018193716,0.01581783,0.015538528,0.017019669,0.016333107,0.016412381,0.018292397,0.012945206,0.013607005,0.019210352,0.019887535,0.020641334,0.018941524,0.015095002,0.016086299,0.017874202,0.019063437,0.01664226,0.017442193,0.01818126,0.011993174,0.01868683,0.020058408,0.01998712,0.01980423,0.017326536,0.0141567895,0.010983828,0.015035576,0.01649287,0.015287267,0.01697829,0.011415738,0.017239524,0.020444268,0.024362253,0.06820181,0.038807087,0.034273792,0.03467699,0.038022783,0.038450606,0.02510148,0.08227372,0.07966574,0.05244212,0.043411,0.05608135,0.0580291,0.095765956,0.096535556
0.022417065,0.021444865,0.020673595,0.020487418,0.01903077,0.019096358,0.019092822,0.019498155,0.018886596,0.018747926,0.019565629,0.018996125,0.018888902,0.019127352,0.018794531,0.018186115,0.01812187,0.018985966,0.019114958,0.01813979,0.018439222,0.01863615,0.01939022,0.01983391,0.020008294,0.019805385,0.01927015,0.017357586,0.018862264,0.018774578,0.019037751,0.01632186,0.018741239,0.019479815,0.0198925,0.01932013,0.019978285,0.018126752,0.017632665,0.018947857,0.019067502,0.017991727,0.018643305,0.018928453,0.017102819,0.01617223,0.019524759,0.020650957,0.020142742,0.020025287,0.018603887,0.019394938,0.020715985,0.019654844,0.02012312,0.019984711,0.018199245,0.015834283,0.018661875,0.020932881,0.020029524,0.020416413,0.018940618,0.019592438,0.020059155,0.018755442,0.020133499,0.020701934,0.019599283,0.016873073,0.01951781,0.021939086,0.01935199,0.02678754,0.02781844,0.024928201,0.024081968,0.025327915,0.02746312,0.020519668,0.027416945,0.02670116,0.023554135,0.025253305,0.027304443,0.026030608,0.045365054,0.04821734
0.022408227,0.021493807,0.020970784,0.021039229,0.0193936,0.019469066,0.019086432,0.01932524,0.018667303,0.019608043,0.01954557,0.01920035,0.019204462,0.018895634,0.018230667,0.01795211,0.017756099,0.018599218,0.019982288,0.018748755,0.018172113,0.018245805,0.019094374,0.019662265,0.019606411,0.019394007,0.017419329,0.018646523,0.01915778,0.01898879,0.019337913,0.017325925,0.01939856,0.01962734,0.019493302,0.019450774,0.019487642,0.01919034,0.018048072,0.018688152,0.017256483,0.018676404,0.018080812,0.018679742,0.016493587,0.014175209,0.019530542,0.020384701,0.019426888,0.019006377,0.017586919,0.016117211,0.018675517,0.018260052,0.018066585,0.019481363,0.016857142,0.014339891,0.01634388,0.020853013,0.018980773,0.020655861,0.01577503,0.016851828,0.017893467,0.018216524,0.019359449,0.019374888,0.018845726,0.016149448,0.01590389,0.020481844,0.029805528,0.059939396,0.04784369,0.032445617,0.03724563,0.037652247,0.040601898,0.023574986,0.043492723,0.04553359,0.026579872,0.029491557,0.031543486,0.036215644,0.061398026,0.06309226
0.022563716,0.02172579,0.020546298,0.020671945,0.019711776,0.019353982,0.019273698,0.019459803,0.019249598,0.019552482,0.01955852,0.019853167,0.019557042,0.019232431,0.018945757,0.01888815,0.018738313,0.01914732,0.019877944,0.018951807,0.018541083,0.018703192,0.020194294,0.020291148,0.020191137,0.019583458,0.019035295,0.01888848,0.01930306,0.019632112,0.019731067,0.018859873,0.019609416,0.020168774,0.020024503,0.02034654,0.0193605,0.01940119,0.019176489,0.019098675,0.019946415,0.019474596,0.019413875,0.020386748,0.018758941,0.01683317,0.019376788,0.02047441,0.02002652,0.019159334,0.019173477,0.019194618,0.020485157,0.020462075,0.019925507,0.019846015,0.019024787,0.018173954,0.01917099,0.020924598,0.020514296,0.020150626,0.019399192,0.020635968,0.02079616,0.021199115,0.021204796,0.020968542,0.022150377,0.019892016,0.020266403,0.022259098,0.022033267,0.021496426,0.022049725,0.021892425,0.022109859,0.022537274,0.02452697,0.021419093,0.025174795,0.024903385,0.021638505,0.022748584,0.024034597,0.024739843,0.036666866,0.039493933
0.022833614,0.022176838,0.020906653,0.02136984,0.01990311,0.019658215,0.019442877,0.019527983,0.019614544,0.020303477,0.01936192,0.019866195,0.019668605,0.01981471,0.019441487,0.018688068,0.01899013,0.019045768,0.0197194,0.019113116,0.018991902,0.019352358,0.01978376,0.019790081,0.020343313,0.020347342,0.019927748,0.019350478,0.019791221,0.019589582,0.020040352,0.018928226,0.019835694,0.019991998,0.019680686,0.019796234,0.019737732,0.019475304,0.019191891,0.019413674,0.019424776,0.01911851,0.018804688,0.019744365,0.018476712,0.017165296,0.019490909,0.02061908,0.020238793,0.020141207,0.01946473,0.019094523,0.019690419,0.020370046,0.02034723,0.01943725,0.01840688,0.017057706,0.019562844,0.02071179,0.020504154,0.020559024,0.01823849,0.01941323,0.019701762,0.019508298,0.021328133,0.019842269,0.02060314,0.01823629,0.01989584,0.021960093,0.021693004,0.020740505,0.018864252,0.020250045,0.020793263,0.020946546,0.021897528,0.019888423,0.022149405,0.020640556,0.021256618,0.021552155,0.022378404,0.023278758,0.0342985,0.037439715
0.023468042,0.022646591,0.022088336,0.022414971,0.02186023,0.022039885,0.02196128,0.02187909,0.021713112,0.020404981,0.02208012,0.022454862,0.021562759,0.021633763,0.021140559,0.02004289,0.021260647,0.021415599,0.022109069,0.021188606,0.020382667,0.020122936,0.022316745,0.023073236,0.022173783,0.022022765,0.021306682,0.021405984,0.022478055,0.02214691,0.022429507,0.019907346,0.02172504,0.022250947,0.022412876,0.022550222,0.021932855,0.022254063,0.020333054,0.020868229,0.022463553,0.020487595,0.021585535,0.0219582,0.020672552,0.018550146,0.021637186,0.023375398,0.022403749,0.022489125,0.02070396,0.021272376,0.022519832,0.022026962,0.022215879,0.0217758,0.021280214,0.01934339,0.022554023,0.023636656,0.023101415,0.022748394,0.020070273,0.021200387,0.021868289,0.022428121,0.021968843,0.023082623,0.02300803,0.020338234,0.022504456,0.023798585,0.023529852,0.022262702,0.022204973,0.022307724,0.022604872,0.023310883,0.022695918,0.022211902,0.022672435,0.020328572,0.023025423,0.023809709,0.023669532,0.022652695,0.037363175,0.041435346
0.022826845,0.022149414,0.02139939,0.020531312,0.019869296,0.019037101,0.019298146,0.018791761,0.018589638,0.02003364,0.01909047,0.019812936,0.018331183,0.018871067,0.01812151,0.018272936,0.017832978,0.018570395,0.01986253,0.01926375,0.017950743,0.018024286,0.020162119,0.019609032,0.019707836,0.019113671,0.019210724,0.01852137,0.019749505,0.02039978,0.019976193,0.01782777,0.019802513,0.020405484,0.01961336,0.019229468,0.020193335,0.018512208,0.01860084,0.018875157,0.01930414,0.019338923,0.018187344,0.020106789,0.01760764,0.017822148,0.019472362,0.02058989,0.018939922,0.019119062,0.018242002,0.018918877,0.020300156,0.019370155,0.018769875,0.01994218,0.018016387,0.01707316,0.019810006,0.021677049,0.021140432,0.022365471,0.020536615,0.02160864,0.02526302,0.03183695,0.03475139,0.031891435,0.028708588,0.05093411,0.028401587,0.04091352,0.043327417,0.055369344,0.05382885,0.037001543,0.03567061,0.03758941,0.040169597,0.027246853,0.041124944,0.059933033,0.02928145,0.0339503,0.040162213,0.0388609,0.0683826,0.07009721
0.02292774,0.022133386,0.021232018,0.02139225,0.020085435,0.019726535,0.01945463,0.02005285,0.019641768,0.020685729,0.019704737,0.019819846,0.019464243,0.01989786,0.019791013,0.019226413,0.019046865,0.019182889,0.019813413,0.019444901,0.019311292,0.01974952,0.020233128,0.020225054,0.01981441,0.019993354,0.020090783,0.020293523,0.020086624,0.020145167,0.019940905,0.019375555,0.019862464,0.020424727,0.020172296,0.020085432,0.019997176,0.019766476,0.01987613,0.019978842,0.020343263,0.020269206,0.020049315,0.02011533,0.019491874,0.018142734,0.019677756,0.020449039,0.019676682,0.020145928,0.019576943,0.018959213,0.020518368,0.020346802,0.02085787,0.020721165,0.02018248,0.020891638,0.01932837,0.021645682,0.021357859,0.021752775,0.022368839,0.023539253,0.02396759,0.02335719,0.025399905,0.024335532,0.024326712,0.02774411,0.021852234,0.024679724,0.024526313,0.025246084,0.024453789,0.023660168,0.023688775,0.023256505,0.024258895,0.021318736,0.02369406,0.023304613,0.020623663,0.021937866,0.022440398,0.023121761,0.031077491,0.03323238
